event_district_id,event_id,state,district,start_date,year,aoi_status,aoi_error,aoi_area_km2,eligible_km2,utm_epsg,grid_tiles,grid_blocks,s1_pre_images,s1_post_images,sr_pre_images,sr_post_images,sr_baseline_candidates,sr_baseline_months,sr_post_seen_frac,sr_pre_seen_frac,sr_optical_observed_frac,sr_status,sr_reason,sr_kept_tiles,sr_kept_km2,sr_usable_km2,sr_usable_frac,sr_new_water_c_km2,sr_fine_scale_m,sr_error,l1c_pre_images,l1c_post_images,l1c_baseline_candidates,l1c_baseline_months,l1c_post_seen_frac,l1c_pre_seen_frac,l1c_optical_observed_frac,l1c_status,l1c_reason,l1c_kept_tiles,l1c_kept_km2,l1c_usable_km2,l1c_usable_frac,l1c_new_water_c_km2,l1c_fine_scale_m,l1c_error,probe_version,spec_version,elapsed_s
E082::purba%20champaran,E082,Bihar,Purba Champaran,2019-07-14,2019,matched,,3997.205,3974.87,EPSG:32645,16891.0,72.0,17.0,6.0,15.0,5.0,7.0,2018-06|2019-01|2019-02|2019-06,0.6755818164555998,0.9999598318914776,0.6834874641287351,ok,ok,5607.0,2296.638,1916.443,0.4821,397.855,40.0,,16.0,10.0,13.0,2016-06|2017-06|2018-06|2018-08,0.6705463721253911,0.9999509056451393,0.642927588985191,ok,ok,2089.4,855.816,534.133,0.1344,260.5,40.0,,feas-1,fs1-7f9da549b693,240.9
E082::purnia,E082,Bihar,Purnia,2019-07-14,2019,matched,,3252.275,3250.144,EPSG:32645,16560.0,72.0,8.0,5.0,8.0,3.0,6.0,2019-01|2019-02|2019-04|2019-05,0.5997220411838644,0.9341527057744391,0.5722917417314954,ok,ok,3701.9,1516.282,1209.692,0.3722,129.132,40.0,,8.0,4.0,9.0,2019-03|2019-04|2019-05|2019-06,0.4969361530067932,0.8041009192553618,0.4171904526018174,ok,ok,2713.3,1111.364,808.734,0.2488,353.885,40.0,,feas-1,fs1-7f9da549b693,157.0
E082::saharsa,E082,Bihar,Saharsa,2019-07-14,2019,matched,,1692.27,1676.073,EPSG:32645,7476.0,36.0,8.0,3.0,2.0,1.0,6.0,2019-01|2019-02|2019-03|2019-06,0.16847980904183088,0.7096465055075518,0.12002032074458535,ok,ok,441.0,180.646,88.976,0.0531,6.662,40.0,,2.0,2.0,6.0,2019-02|2019-03|2019-04|2019-05,0.2873378856852765,0.3848204240984779,0.08559832039899022,ok,ok,673.1,275.689,49.045,0.0293,19.441,40.0,,feas-1,fs1-7f9da549b693,38.2
E082::sahersa,E082,Bihar,Sahersa,2019-07-14,2019,failed,district AOI match failed for Bihar/Sahersa: 0 exact candidates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feas-1,fs1-7f9da549b693,1.9
E082::sheohar,E082,Bihar,Sheohar,2019-07-14,2019,matched,,575.628,575.564,EPSG:32645,2632.0,12.0,11.0,4.0,5.0,2.0,7.0,2018-06|2019-01|2019-02|2019-05,0.9512798147655095,0.9999689702050693,0.959254195894916,ok,ok,1312.9,537.761,490.376,0.852,51.701,40.0,,6.0,4.0,12.0,2016-06|2017-06|2018-06|2018-08,0.8478951699142893,0.9999845459452698,0.844274105060917,ok,ok,389.7,159.616,129.477,0.225,45.731,40.0,,feas-1,fs1-7f9da549b693,16.9
E082::sitamarhi,E082,Bihar,Sitamarhi,2019-07-14,2019,matched,,2075.161,2054.43,EPSG:32645,9568.0,42.0,14.0,5.0,5.0,2.0,6.0,2019-01|2019-02|2019-04|2019-05,0.4150072816015234,0.9998280255266769,0.4414141030666684,ok,ok,1735.2,710.732,643.692,0.3133,75.643,40.0,,6.0,4.0,9.0,2019-03|2019-04|2019-05|2019-06,0.6819350493553251,0.9999612888832599,0.6575288670481924,ok,ok,3054.9,1251.307,1017.26,0.4952,511.437,40.0,,feas-1,fs1-7f9da549b693,44.2
E082::supaul,E082,Bihar,Supaul,2019-07-14,2019,matched,,2399.293,2378.11,EPSG:32645,10864.0,49.0,16.0,7.0,10.0,5.0,6.0,2019-01|2019-02|2019-03|2019-04,0.8590563160028178,0.8682335938242883,0.7563538248295225,ok,ok,4800.2,1966.177,1368.728,0.5756,110.68,40.0,,10.0,6.0,8.0,2019-02|2019-03|2019-04|2019-05,0.797917769073732,0.5974697517199745,0.4638819636459854,ok,ok,3876.1,1587.652,768.728,0.3233,107.722,40.0,,feas-1,fs1-7f9da549b693,110.1
E084::district_missing,E084,Karnataka,district_missing,2019-07-14,2019,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feas-1,fs1-7f9da549b693,0.0
E085::district_missing,E085,Kerala,district_missing,2019-07-14,2019,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feas-1,fs1-7f9da549b693,0.0
E086::district_missing,E086,Maharashtra,district_missing,2019-07-14,2019,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feas-1,fs1-7f9da549b693,0.0
E087::district_missing,E087,Odisha,district_missing,2019-07-14,2019,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feas-1,fs1-7f9da549b693,0.0
E088::district_missing,E088,Punjab,district_missing,2019-07-14,2019,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feas-1,fs1-7f9da549b693,0.0
E089::district_missing,E089,Rajasthan,district_missing,2019-07-14,2019,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feas-1,fs1-7f9da549b693,0.0
E090::district_missing,E090,Uttar Pradesh,district_missing,2019-07-14,2019,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feas-1,fs1-7f9da549b693,0.0
E091::district_missing,E091,Uttarakhand,district_missing,2019-07-14,2019,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feas-1,fs1-7f9da549b693,0.0
E092::district_missing,E092,West Bengal,district_missing,2019-07-14,2019,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feas-1,fs1-7f9da549b693,0.0
E093::district_missing,E093,Kerala,district_missing,2019-08-12,2019,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feas-1,fs1-7f9da549b693,0.0
E094::district_missing,E094,Maharashtra,district_missing,2019-08-12,2019,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feas-1,fs1-7f9da549b693,0.0
E095::district_missing,E095,Odisha,district_missing,2019-08-12,2019,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feas-1,fs1-7f9da549b693,0.0
E096::district_missing,E096,West Bengal,district_missing,2019-08-12,2019,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feas-1,fs1-7f9da549b693,0.0
E097::belagavi,E097,Karnataka,Belagavi,2019-10-19,2019,failed,district AOI match failed for Karnataka/Belagavi: 0 exact candidates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feas-1,fs1-7f9da549b693,1.9
E097::belgaum,E097,Karnataka,Belgaum,2019-10-19,2019,matched,,13380.842,11734.044,EPSG:32643,63433.0,270.0,11.0,6.0,46.0,14.0,12.0,2017-11|2019-01|2019-04|2019-05,0.6824529256618217,0.9924000838547037,0.6113914650637354,ok,ok,19495.0,7985.137,6187.888,0.5273,10.664,40.0,,46.0,15.0,16.0,2016-11|2017-11|2018-10|2018-11,0.5855434490619542,0.9822013151985245,0.5226501406880001,ok,ok,16085.7,6588.723,5110.365,0.4355,157.601,40.0,,feas-1,fs1-7f9da549b693,87.6
E097::gadag,E097,Karnataka,Gadag,2019-10-19,2019,matched,,4647.273,4409.984,EPSG:32643,21156.0,99.0,7.0,3.0,16.0,4.0,13.0,2017-11|2018-09|2018-10|2018-11,0.8226171203006799,0.9976634826985773,0.7762366547023163,ok,ok,4735.3,1939.564,1721.842,0.3904,0.459,40.0,,16.0,4.0,15.0,2016-11|2017-11|2018-10|2018-11,0.8080209056546335,0.9888334580077034,0.7550556402859191,ok,ok,8305.9,3402.105,2949.167,0.6687,76.891,40.0,,feas-1,fs1-7f9da549b693,113.9
E097::koppal,E097,Karnataka,Koppal,2019-10-19,2019,matched,,5575.478,5250.279,EPSG:32643,26274.0,110.0,9.0,5.0,16.0,4.0,12.0,2017-11|2019-01|2019-05|2019-06,0.8802866857867869,0.9971280877721388,0.8246846782385816,ok,ok,9732.2,3986.322,3286.053,0.6259,4.472,40.0,,16.0,4.0,15.0,2016-10|2017-11|2018-10|2018-11,0.8515426770727349,0.9875166570435961,0.7866940627825642,ok,ok,9858.4,4037.996,3288.251,0.6263,33.619,40.0,,feas-1,fs1-7f9da549b693,129.6
E098::district_missing,E098,Kerala,district_missing,2019-10-19,2019,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feas-1,fs1-7f9da549b693,0.0
E099::district_missing,E099,Tamil Nadu,district_missing,2019-10-19,2019,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feas-1,fs1-7f9da549b693,0.0
E100::district_missing,E100,Puducherry,district_missing,2019-11-29,2019,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feas-1,fs1-7f9da549b693,0.0
E101::coimbatore,E101,Tamil Nadu,Coimbatore,2019-11-29,2019,matched,,7435.55,5651.975,EPSG:32643,29870.0,130.0,10.0,4.0,18.0,8.0,13.0,2016-12|2019-01|2019-02|2019-06,0.9607626564405898,0.986573902142884,0.7304821689995091,ok,ok,17064.8,6989.754,4904.327,0.8677,2.585,40.0,,19.0,8.0,15.0,2016-11|2017-12|2018-10|2018-11,0.9611079841619468,0.9847999776972509,0.725499882108108,ok,ok,8799.1,3604.124,2593.452,0.4589,4.03,40.0,,feas-1,fs1-7f9da549b693,49.2
E101::cuddalore,E101,Tamil Nadu,Cuddalore,2019-11-29,2019,matched,,3834.148,3769.434,EPSG:32644,20864.0,88.0,7.0,3.0,24.0,10.0,12.0,2019-03|2019-05|2019-07|2019-08,0.7501110141162518,0.9931019755952933,0.7429563524957583,ok,ok,6360.3,2605.164,2267.836,0.6016,6.846,40.0,,24.0,10.0,18.0,2016-10|2016-11|2017-10|2018-10,0.6294277703281727,0.9748139948582722,0.6125836895965032,ok,ok,3325.6,1362.147,1127.193,0.299,18.417,40.0,,feas-1,fs1-7f9da549b693,104.6
E101::nagapattinam,E101,Tamil Nadu,Nagapattinam,2019-11-29,2019,matched,,4937.704,4792.175,EPSG:32644,20394.0,91.0,10.0,4.0,10.0,3.0,13.0,2019-02|2019-03|2019-04|2019-08,0.5298253709220044,0.9881124847605092,0.5226057693522675,ok,ok,4939.0,2023.015,1684.351,0.3515,8.037,40.0,,10.0,3.0,19.0,2016-10|2017-10|2017-11|2018-11,0.3267089797854166,0.942298219004215,0.2910479221086618,ok,ok,1042.1,426.845,286.605,0.0598,4.342,40.0,,feas-1,fs1-7f9da549b693,113.7
E101::nagappattinam,E101,Tamil Nadu,Nagappattinam,2019-11-29,2019,failed,district AOI match failed for Tamil Nadu/Nagappattinam: 0 exact candidates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feas-1,fs1-7f9da549b693,1.8
E101::thiruvarur,E101,Tamil Nadu,Thiruvarur,2019-11-29,2019,failed,district AOI match failed for Tamil Nadu/Thiruvarur: 0 exact candidates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feas-1,fs1-7f9da549b693,1.9
E101::thoothukkudi,E101,Tamil Nadu,Thoothukkudi,2019-11-29,2019,failed,district AOI match failed for Tamil Nadu/Thoothukkudi: 0 exact candidates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feas-1,fs1-7f9da549b693,2.2
E101::tiruppur,E101,Tamil Nadu,Tiruppur,2019-11-29,2019,failed,district AOI match failed for Tamil Nadu/Tiruppur: 0 exact candidates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feas-1,fs1-7f9da549b693,1.9
E103::darrang,E103,Assam,Darrang,2020-05-24,2020,matched,,3426.968,3280.833,EPSG:32646,12932.0,56.0,12.0,5.0,6.0,1.0,8.0,2017-04|2018-05|2019-04|2019-05,0.00029940038449441494,0.6825766312348813,0.0,unavailable,no_retained_tiles,0.0,0.0,0.0,0.0,0.0,40.0,,6.0,0.0,10.0,2017-04|2018-04|2018-05|2019-04,0.0,0.539343313727313,0.0,unavailable,no_post_imagery,,,,,,,,feas-1,fs1-7f9da549b693,30.2
E103::goalpara,E103,Assam,Goalpara,2020-05-24,2020,matched,,1904.606,1570.114,EPSG:32646,9240.0,40.0,7.0,4.0,25.0,7.0,9.0,2017-04|2017-05|2019-04|2019-05,0.16364096727459737,0.9252734659858479,0.104166259191379,ok,ok,579.2,237.237,103.778,0.0661,8.321,40.0,,25.0,6.0,12.0,2017-04|2018-04|2018-05|2019-04,0.20647355399863196,0.7553031236952272,0.0994334608423191,ok,ok,750.1,307.259,99.316,0.0633,11.471,40.0,,feas-1,fs1-7f9da549b693,69.4
E103::lakhimpur,E103,Assam,Lakhimpur,2020-05-24,2020,matched,,2886.524,2724.618,EPSG:32646,16940.0,72.0,10.0,4.0,8.0,6.0,7.0,2019-04|2020-01|2020-02|2020-03,0.9707189047536751,0.7388437406959599,0.7033058496483822,ok,ok,6837.2,2800.512,1483.057,0.5443,43.491,40.0,,9.0,6.0,9.0,2018-04|2018-05|2018-06|2019-04,0.9612721710130814,0.7404682218509039,0.6765149933580175,ok,ok,3482.5,1426.444,604.571,0.2219,21.432,40.0,,feas-1,fs1-7f9da549b693,96.9
E103::sonitpur,E103,Assam,Sonitpur,2020-05-24,2020,matched,,4676.158,4405.448,EPSG:32646,19608.0,90.0,14.0,5.0,8.0,5.0,9.0,2017-04|2018-05|2019-04|2019-06,0.7749246828806841,0.9557237091911746,0.6921084483009091,ok,ok,4706.2,1927.668,1439.489,0.3268,52.354,40.0,,8.0,5.0,10.0,2017-04|2018-04|2018-05|2019-04,0.7751356762367319,0.9281843019792498,0.6632569268723989,ok,ok,4896.4,2005.583,1444.434,0.3279,79.898,40.0,,feas-1,fs1-7f9da549b693,141.4
E103::sontipur,E103,Assam,Sontipur,2020-05-24,2020,failed,district AOI match failed for Assam/Sontipur: 0 exact candidates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feas-1,fs1-7f9da549b693,1.6
E103::udalguri,E103,Assam,Udalguri,2020-05-24,2020,failed,district AOI match failed for Assam/Udalguri: 0 exact candidates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feas-1,fs1-7f9da549b693,2.4
E104::district_missing,E104,Sikkim,district_missing,2020-05-24,2020,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feas-1,fs1-7f9da549b693,0.0
E106::district_missing,E106,Arunachal Pradesh,district_missing,2020-06-01,2020,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feas-1,fs1-7f9da549b693,0.0
E107::district_missing,E107,Assam,district_missing,2020-06-01,2020,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feas-1,fs1-7f9da549b693,0.0
E108::district_missing,E108,Bihar,district_missing,2020-06-01,2020,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feas-1,fs1-7f9da549b693,0.0
E109::district_missing,E109,Chhattisgarh,district_missing,2020-06-01,2020,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feas-1,fs1-7f9da549b693,0.0
E110::district_missing,E110,Gujarat,district_missing,2020-06-01,2020,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feas-1,fs1-7f9da549b693,0.0
E111::district_missing,E111,Karnataka,district_missing,2020-06-01,2020,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feas-1,fs1-7f9da549b693,0.0
E112::district_missing,E112,Kerala,district_missing,2020-06-01,2020,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feas-1,fs1-7f9da549b693,0.0
E113::district_missing,E113,Madhya Pradesh,district_missing,2020-06-01,2020,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feas-1,fs1-7f9da549b693,0.0
E114::district_missing,E114,Maharashtra,district_missing,2020-06-01,2020,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feas-1,fs1-7f9da549b693,0.0
E115::district_missing,E115,Odisha,district_missing,2020-06-01,2020,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feas-1,fs1-7f9da549b693,0.0
E116::district_missing,E116,Uttar Pradesh,district_missing,2020-06-01,2020,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feas-1,fs1-7f9da549b693,0.0
E117::district_missing,E117,West Bengal,district_missing,2020-06-01,2020,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feas-1,fs1-7f9da549b693,0.0
E118::district_missing,E118,Andhra Pradesh,district_missing,2020-10-01,2020,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feas-1,fs1-7f9da549b693,0.0
E119::district_missing,E119,Karnataka,district_missing,2020-10-01,2020,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feas-1,fs1-7f9da549b693,0.0
E120::bauda,E120,Odisha,Bauda,2020-10-01,2020,failed,district AOI match failed for Odisha/Bauda: 0 exact candidates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feas-1,fs1-7f9da549b693,3.0
E120::gajapati,E120,Odisha,Gajapati,2020-10-01,2020,matched,,4080.383,1042.176,EPSG:32645,16524.0,70.0,7.0,3.0,19.0,13.0,14.0,2017-11|2018-11|2019-10|2019-11,0.7735414043035985,0.9293036298387263,0.2233804380071844,ok,ok,6940.5,2842.812,708.054,0.6794,0.803,40.0,,18.0,14.0,18.0,2017-10|2017-11|2018-10|2019-10,0.6774897303917082,0.8801306680963851,0.20583903812572854,ok,ok,5211.8,2134.738,581.003,0.5575,0.932,40.0,,feas-1,fs1-7f9da549b693,105.7
E120::ganjam,E120,Odisha,Ganjam,2020-10-01,2020,matched,,8417.728,5776.197,EPSG:32645,38925.0,165.0,7.0,3.0,18.0,9.0,14.0,2017-11|2018-11|2019-09|2019-11,0.9113390070362178,0.9817705667431458,0.6519851387475962,ok,ok,17175.8,7035.19,4813.334,0.8333,31.506,40.0,,16.0,10.0,18.0,2017-09|2017-10|2017-11|2018-11,0.8272884360227617,0.9709553093323643,0.6126811323954064,ok,ok,13872.3,5682.074,4073.507,0.7052,55.697,40.0,,feas-1,fs1-7f9da549b693,70.6
E120::kalahandi,E120,Odisha,Kalahandi,2020-10-01,2020,matched,,7938.93,4933.971,EPSG:32644,45540.0,182.0,6.0,2.0,20.0,10.0,15.0,2017-10|2017-11|2018-10|2019-09,0.4531431884307343,0.9651319654877072,0.28955330377140354,ok,ok,3191.6,1307.284,600.328,0.1217,3.089,40.0,,20.0,10.0,16.0,2017-10|2017-11|2018-10|2018-11,0.23002660136761074,0.8808985845283752,0.13003788824018223,ok,ok,3328.3,1363.266,642.169,0.1302,1.277,40.0,,feas-1,fs1-7f9da549b693,54.7
E120::kandhamal,E120,Odisha,Kandhamal,2020-10-01,2020,matched,,8088.529,2217.338,EPSG:32645,34905.0,156.0,10.0,4.0,32.0,13.0,16.0,2017-10|2017-11|2018-11|2019-11,0.75684157585994,0.9343590351543282,0.21196569764872278,ok,ok,12913.6,5289.406,1232.619,0.5559,3.743,40.0,,30.0,14.0,17.0,2017-10|2017-11|2018-10|2019-11,0.6900196983060274,0.830427515809347,0.18920021615886512,ok,ok,12343.8,5056.039,1142.934,0.5155,3.109,40.0,,feas-1,fs1-7f9da549b693,76.4
E120::koraput,E120,Odisha,Koraput,2020-10-01,2020,matched,,8608.989,3876.488,EPSG:32644,38280.0,154.0,6.0,2.0,25.0,7.0,13.0,2017-11|2018-10|2018-11|2019-09,0.4624961210222888,0.9571126706551752,0.2582879460203045,ok,ok,6449.8,2641.851,1256.701,0.3242,1.984,40.0,,25.0,7.0,15.0,2017-10|2017-11|2018-10|2018-11,0.32943390766432396,0.9256532294405835,0.17565588484728908,ok,ok,5684.0,2328.154,1023.026,0.2639,1.708,40.0,,feas-1,fs1-7f9da549b693,56.7
E120::malkangiri,E120,Odisha,Malkangiri,2020-10-01,2020,matched,,5849.646,3389.243,EPSG:32644,28175.0,121.0,5.0,2.0,13.0,6.0,15.0,2017-10|2017-11|2018-11|2019-11,0.6464521766861613,0.9682467784261928,0.4463049574484658,ok,ok,6303.7,2581.995,1635.977,0.4827,1.884,40.0,,13.0,6.0,15.0,2017-10|2017-11|2018-10|2018-11,0.6225004243315777,0.9250311252190972,0.3991598614164905,ok,ok,7974.9,3266.512,1873.892,0.5529,2.251,40.0,,feas-1,fs1-7f9da549b693,79.4
E120::nabarangapur,E120,Odisha,Nabarangapur,2020-10-01,2020,failed,district AOI match failed for Odisha/Nabarangapur: 0 exact candidates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feas-1,fs1-7f9da549b693,3.0
E120::nuapada,E120,Odisha,Nuapada,2020-10-01,2020,matched,,3881.857,2788.483,EPSG:32644,16617.0,72.0,8.0,3.0,7.0,3.0,13.0,2017-11|2018-10|2018-11|2019-09,0.21417547027060532,0.953342767419911,0.15789142495653255,ok,ok,1024.6,419.691,200.039,0.0717,0.464,40.0,,7.0,3.0,15.0,2017-10|2017-11|2018-10|2018-11,0.06421730339258999,0.841633061125126,0.03956051429805306,ok,ok,347.2,142.195,57.566,0.0206,0.036,40.0,,feas-1,fs1-7f9da549b693,206.8
E120::rayagada,E120,Odisha,Rayagada,2020-10-01,2020,matched,,7404.114,2635.051,EPSG:32644,34960.0,144.0,7.0,3.0,26.0,11.0,16.0,2017-10|2017-11|2018-11|2019-10,0.7285688654899468,0.9657572684425798,0.30029252608412427,ok,ok,11067.4,4533.224,1543.895,0.5859,2.149,40.0,,27.0,11.0,18.0,2017-10|2017-11|2018-10|2019-10,0.6051116453406259,0.9189720509284119,0.27439933018405077,ok,ok,9512.2,3896.21,1450.64,0.5505,2.763,40.0,,feas-1,fs1-7f9da549b693,59.4
E121::district_missing,E121,Telangana,district_missing,2020-10-01,2020,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feas-1,fs1-7f9da549b693,0.0
E122::district_missing,E122,Bihar,district_missing,2021-06-01,2021,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feas-1,fs1-7f9da549b693,0.0
E124::district_missing,E124,Gujarat,district_missing,2021-06-01,2021,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feas-1,fs1-7f9da549b693,0.0
E125::district_missing,E125,Karnataka,district_missing,2021-06-01,2021,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feas-1,fs1-7f9da549b693,0.0
E126::district_missing,E126,Kerala,district_missing,2021-06-01,2021,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feas-1,fs1-7f9da549b693,0.0
E127::district_missing,E127,Maharashtra,district_missing,2021-06-01,2021,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feas-1,fs1-7f9da549b693,0.0
E128::district_missing,E128,Tripura,district_missing,2021-06-01,2021,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feas-1,fs1-7f9da549b693,0.0
E129::district_missing,E129,Uttar Pradesh,district_missing,2021-06-01,2021,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feas-1,fs1-7f9da549b693,0.0
E130::district_missing,E130,Uttarakhand,district_missing,2021-06-01,2021,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feas-1,fs1-7f9da549b693,0.0
E131::district_missing,E131,West Bengal,district_missing,2021-06-01,2021,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feas-1,fs1-7f9da549b693,0.0
E132::district_missing,E132,Goa,district_missing,2021-06-01,2021,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feas-1,fs1-7f9da549b693,0.0
E133::district_missing,E133,Himachal Pradesh,district_missing,2021-06-01,2021,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feas-1,fs1-7f9da549b693,0.0
E134::district_missing,E134,Jharkhand,district_missing,2021-06-01,2021,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feas-1,fs1-7f9da549b693,0.0
E135::district_missing,E135,Karnataka,district_missing,2021-06-01,2021,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feas-1,fs1-7f9da549b693,0.0
E136::pune,E136,Maharashtra,Pune,2021-06-01,2021,matched,,15649.9,10953.587,EPSG:32643,78780.0,323.0,10.0,4.0,51.0,25.0,11.0,2019-05|2019-06|2020-05|2020-06,0.7194766066465694,0.9999933521380374,0.5270835086279104,ok,ok,17860.2,7315.53,4736.598,0.4324,6.907,40.0,,48.0,24.0,12.0,2018-05|2019-05|2019-06|2020-05,0.6410608087896937,0.9999709911477994,0.47495770147495264,ok,ok,21074.1,8631.931,5585.115,0.5099,109.853,40.0,,feas-1,fs1-7f9da549b693,100.7
E136::raigarh,E136,Maharashtra,Raigarh,2021-06-01,2021,matched,,6912.843,3043.059,EPSG:32643,31746.0,126.0,5.0,2.0,62.0,30.0,11.0,2019-05|2019-06|2019-07|2020-05,0.8550346796372442,0.999804546694216,0.39946992774020673,ok,ok,9325.7,3819.789,1581.675,0.5198,14.797,40.0,,53.0,34.0,11.0,2018-05|2019-05|2019-06|2020-05,0.7678566977476157,0.9998084595175011,0.36626363197062295,ok,ok,11513.8,4716.033,2012.963,0.6615,90.047,40.0,,feas-1,fs1-7f9da549b693,225.9
E136::ratnagiri,E136,Maharashtra,Ratnagiri,2021-06-01,2021,matched,,8501.126,2798.317,EPSG:32643,38493.0,162.0,10.0,4.0,45.0,17.0,11.0,2019-05|2019-06|2019-07|2020-05,0.27542748640959597,0.9999914296193883,0.09464480925721419,ok,ok,1019.0,417.38,95.629,0.0342,0.97,40.0,,37.0,20.0,8.0,2018-05|2019-05|2020-05|2021-02,0.13309013933408356,0.9999562910588805,0.046579245404486054,ok,ok,2085.0,854.028,245.936,0.0879,2.786,40.0,,feas-1,fs1-7f9da549b693,82.2
E136::satara,E136,Maharashtra,Satara,2021-06-01,2021,matched,,10502.606,7092.74,EPSG:32643,42903.0,180.0,4.0,2.0,29.0,12.0,11.0,2019-05|2019-06|2019-07|2020-05,0.6388952359718356,0.9999474981226053,0.4590157962850273,ok,ok,6726.3,2755.082,1836.94,0.259,1.73,40.0,,26.0,12.0,11.0,2018-05|2019-05|2019-06|2020-05,0.5330845816391271,0.9997058084456331,0.3783077887173575,ok,ok,8395.3,3438.701,2151.913,0.3034,56.508,40.0,,feas-1,fs1-7f9da549b693,61.8
