model,fold_id,event_district_id,source_record_id,observed,expected,alpha,absolute_error,negative_log_probability,predictive_low_90,predictive_high_90,interval_covered,interval_width,observed_zero,predicted_zero_probability
poisson,2,E186::anand,2024-0647-IND,34.0,32.19253998840845,,1.8074600115915516,2.734386087372748,23.0,42.0,1.0,19.0,0.0,1.0446180471753958e-14
poisson,2,E186::dahod,2024-0647-IND,4.0,30.271969373538177,,26.271969373538177,19.80913447924722,22.0,40.0,0.0,18.0,0.0,7.129363276311663e-14
poisson,2,E186::jamnagar,2024-0647-IND,81.0,31.562366802999183,,49.43763319700082,30.020735802547453,23.0,41.0,0.0,18.0,0.0,1.9617256095020285e-14
poisson,2,E186::junagadh,2024-0647-IND,15.0,30.574079494666016,,15.574079494666016,7.171062258763239,22.0,40.0,0.0,18.0,0.0,5.270429231034107e-14
poisson,2,E186::kheda,2024-0647-IND,39.0,31.72574767518442,,7.274252324815581,3.5294932883545265,23.0,41.0,1.0,18.0,0.0,1.6660301265296795e-14
poisson,2,E186::kutch,2024-0647-IND,65.0,34.531742574413144,,30.468257425586856,13.652195909779394,25.0,44.0,0.0,19.0,0.0,1.0070586159143485e-15
poisson,2,E186::rajkot,2024-0647-IND,56.0,32.25038251814185,,23.749617481858152,10.085505022155374,23.0,42.0,0.0,19.0,0.0,9.859090044392721e-15
poisson,2,E186::surendranagar,2024-0647-IND,6.0,32.83511156880532,,26.835111568805317,18.46537227581924,24.0,43.0,0.0,19.0,0.0,5.494045262133424e-15
poisson,2,E186::vadodara,2024-0647-IND,306.0,31.57586915619664,,274.42413084380337,424.3415962279644,23.0,41.0,0.0,18.0,0.0,1.93541571987674e-14
poisson,2,E187::kolhapur,2024-0647-IND,1.0,29.455406467176587,,28.455406467176587,26.072528992699556,21.0,39.0,0.0,18.0,0.0,1.613167668132314e-13
poisson,2,E187::nashik,2024-0647-IND,1.0,30.87649482303269,,29.87649482303269,27.446499613935636,22.0,40.0,0.0,18.0,0.0,3.895010904306285e-14
poisson,2,E187::pune,2024-0647-IND,6.0,30.602762134740892,,24.602762134740892,16.655471722396044,22.0,40.0,0.0,18.0,0.0,5.121406801231657e-14
poisson,2,E187::raigad,2024-0647-IND,0.0,29.21598497598847,,29.21598497598847,29.21598497598847,21.0,38.0,0.0,17.0,1.0,2.0495520005160213e-13
poisson,2,E187::ratnagiri,2024-0647-IND,0.0,28.37822190290681,,28.37822190290681,28.37822190290681,20.0,37.0,0.0,17.0,1.0,4.736906597106204e-13
poisson,2,E187::satara,2024-0647-IND,0.0,29.75529089092545,,29.75529089092545,29.75529089092545,21.0,39.0,0.0,18.0,1.0,1.1952021305662876e-13
