event_district_id,event_id,source_record_id,state,district,start_date,end_date,date_precision,district_source,district_resolution_confidence,district_resolution_evidence,state_resolution_source,state_resolution_evidence,aoi_level,flood_area_km2,flood_ratio,aoi_area_km2,satellite_source,satellite_status,aoi_match_status,article_count,article_collection_status,count_source,query_collection_status,urban_population_share,total_population,urban_population,rural_population,census_year,census_source,census_match_status,census_district_code,district_match_status,exclusion_reason,analysis_eligible
E148::dima%20hasao,E148,2022-0293-IND,Assam,Dima Hasao,2022-05-17,2022-10-31,start:day|end:day,gadm|location,high,"[""gadm:IND.4.10_1"", ""location:Dima Hasao""]",gadm|location,"[""gadm:IND.4.10_1"", ""gadm:IND.4.27_1"", ""gadm:IND.4.4_1"", ""location:(?<![A-Za-z])Assam(?![A-Za-z])"", ""location:Cachar"", ""location:Dima Hasao"", ""location:Udalguri""]",district,,,,,not_observed,not_observed,,not_executed,,,0.2918655594062643,214102.0,62489.0,151613.0,2011.0,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557,matched,315.0,high,district_aoi_unmatched;satellite_missing_or_invalid;aoi_area_invalid;article_collection_incomplete;article_count_missing_or_invalid,False
E148::udalguri,E148,2022-0293-IND,Assam,Udalguri,2022-05-17,2022-10-31,start:day|end:day,gadm|location,high,"[""gadm:IND.4.27_1"", ""location:Udalguri""]",gadm|location,"[""gadm:IND.4.10_1"", ""gadm:IND.4.27_1"", ""gadm:IND.4.4_1"", ""location:(?<![A-Za-z])Assam(?![A-Za-z])"", ""location:Cachar"", ""location:Dima Hasao"", ""location:Udalguri""]",district,,,,,not_observed,not_observed,,not_executed,,,0.045179085885233,831668.0,37574.0,794094.0,2011.0,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557,matched,326.0,high,district_aoi_unmatched;satellite_missing_or_invalid;aoi_area_invalid;article_collection_incomplete;article_count_missing_or_invalid,False
E149::district_missing,E149,2022-0293-IND,Bihar,district_missing,2022-05-17,2022-10-31,start:day|end:day,state_only,unresolved,[],gadm|location,"[""gadm:IND.5_1"", ""location:(?<![A-Za-z])Bihar(?![A-Za-z])""]",district,,,,,not_observed,not_observed,,not_executed,,,,,,,,,unresolved,,district_missing,district_unresolved;district_aoi_unmatched;satellite_missing_or_invalid;aoi_area_invalid;article_collection_incomplete;article_count_missing_or_invalid;census_unmatched;census_invalid;census_population_inconsistent,False
E150::district_missing,E150,2022-0293-IND,Gujarat,district_missing,2022-05-17,2022-10-31,start:day|end:day,state_only,unresolved,[],gadm|location,"[""gadm:IND.11_1"", ""location:(?<![A-Za-z])Gujarat(?![A-Za-z])""]",district,,,,,not_observed,not_observed,,not_executed,,,,,,,,,unresolved,,district_missing,district_unresolved;district_aoi_unmatched;satellite_missing_or_invalid;aoi_area_invalid;article_collection_incomplete;article_count_missing_or_invalid;census_unmatched;census_invalid;census_population_inconsistent,False
E151::district_missing,E151,2022-0293-IND,Himachal Pradesh,district_missing,2022-05-17,2022-10-31,start:day|end:day,state_only,unresolved,[],gadm|location,"[""gadm:IND.13_1"", ""location:(?<![A-Za-z])Himachal\\ Pradesh(?![A-Za-z])""]",district,,,,,not_observed,not_observed,,not_executed,,,,,,,,,unresolved,,district_missing,district_unresolved;district_aoi_unmatched;satellite_missing_or_invalid;aoi_area_invalid;article_collection_incomplete;article_count_missing_or_invalid;census_unmatched;census_invalid;census_population_inconsistent,False
E152::district_missing,E152,2022-0293-IND,Madhya Pradesh,district_missing,2022-05-17,2022-10-31,start:day|end:day,state_only,unresolved,[],gadm|location,"[""gadm:IND.19_1"", ""location:(?<![A-Za-z])Madhya\\ Pradesh(?![A-Za-z])""]",district,,,,,not_observed,not_observed,,not_executed,,,,,,,,,unresolved,,district_missing,district_unresolved;district_aoi_unmatched;satellite_missing_or_invalid;aoi_area_invalid;article_collection_incomplete;article_count_missing_or_invalid;census_unmatched;census_invalid;census_population_inconsistent,False
E153::district_missing,E153,2022-0293-IND,Maharashtra,district_missing,2022-05-17,2022-10-31,start:day|end:day,state_only,unresolved,[],gadm|location,"[""gadm:IND.20_1"", ""location:(?<![A-Za-z])Maharasthra(?![A-Za-z])""]",district,,,,,not_observed,not_observed,,not_executed,,,,,,,,,unresolved,,district_missing,district_unresolved;district_aoi_unmatched;satellite_missing_or_invalid;aoi_area_invalid;article_collection_incomplete;article_count_missing_or_invalid;census_unmatched;census_invalid;census_population_inconsistent,False
E154::east%20khasi%20hills,E154,2022-0293-IND,Meghalaya,East Khasi Hills,2022-05-17,2022-10-31,start:day|end:day,gadm|location,high,"[""gadm:IND.22.2_1"", ""location:East Khasi Hills""]",gadm|location,"[""gadm:IND.22.2_1"", ""gadm:IND.22.5_1"", ""location:(?<![A-Za-z])Meghalaya(?![A-Za-z])"", ""location:East Khasi Hills"", ""location:Ri-Bhoi""]",district,,,,,not_observed,not_observed,,not_executed,,,0.4437234993134945,825922.0,366481.0,459441.0,2011.0,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557,matched,298.0,high,district_aoi_unmatched;satellite_missing_or_invalid;aoi_area_invalid;article_collection_incomplete;article_count_missing_or_invalid,False
E154::ri%20bhoi,E154,2022-0293-IND,Meghalaya,Ri Bhoi,2022-05-17,2022-10-31,start:day|end:day,gadm,high,"[""gadm:IND.22.5_1""]",gadm|location,"[""gadm:IND.22.2_1"", ""gadm:IND.22.5_1"", ""location:(?<![A-Za-z])Meghalaya(?![A-Za-z])"", ""location:East Khasi Hills"", ""location:Ri-Bhoi""]",district,,,,,not_observed,not_observed,,not_executed,,,,,,,2011.0,census_2011_official,unmatched,,high,district_aoi_unmatched;satellite_missing_or_invalid;aoi_area_invalid;article_collection_incomplete;article_count_missing_or_invalid;census_unmatched;census_invalid;census_population_inconsistent,False
E154::ri-bhoi,E154,2022-0293-IND,Meghalaya,Ri-Bhoi,2022-05-17,2022-10-31,start:day|end:day,location,medium,"[""location:Ri-Bhoi""]",gadm|location,"[""gadm:IND.22.2_1"", ""gadm:IND.22.5_1"", ""location:(?<![A-Za-z])Meghalaya(?![A-Za-z])"", ""location:East Khasi Hills"", ""location:Ri-Bhoi""]",district,,,,,not_observed,not_observed,,not_executed,,,,,,,2011.0,census_2011_official,unmatched,,medium,district_unresolved;district_aoi_unmatched;satellite_missing_or_invalid;aoi_area_invalid;article_collection_incomplete;article_count_missing_or_invalid;census_unmatched;census_invalid;census_population_inconsistent,False
E155::district_missing,E155,2022-0293-IND,Nagaland,district_missing,2022-05-17,2022-10-31,start:day|end:day,state_only,unresolved,[],gadm|location,"[""gadm:IND.24_1"", ""location:(?<![A-Za-z])Nagaland(?![A-Za-z])""]",district,,,,,not_observed,not_observed,,not_executed,,,,,,,,,unresolved,,district_missing,district_unresolved;district_aoi_unmatched;satellite_missing_or_invalid;aoi_area_invalid;article_collection_incomplete;article_count_missing_or_invalid;census_unmatched;census_invalid;census_population_inconsistent,False
E156::district_missing,E156,2022-0539-IND,Himachal Pradesh,district_missing,2022-08-01,2022-08-22,start:month|end:day,state_only,unresolved,[],admin_units|gadm|location,"[""admin_units:1493"", ""gadm:IND.13_1"", ""location:(?<![A-Za-z])Himachal\\ Pradesh(?![A-Za-z])""]",district,,,,,not_observed,not_observed,,not_executed,,,,,,,,,unresolved,,district_missing,district_unresolved;district_aoi_unmatched;satellite_missing_or_invalid;aoi_area_invalid;article_collection_incomplete;article_count_missing_or_invalid;census_unmatched;census_invalid;census_population_inconsistent,False
E157::district_missing,E157,2022-0539-IND,Jharkhand,district_missing,2022-08-01,2022-08-22,start:month|end:day,state_only,unresolved,[],admin_units|gadm|location,"[""admin_units:70078"", ""gadm:IND.15_1"", ""location:(?<![A-Za-z])Jharkhand(?![A-Za-z])""]",district,,,,,not_observed,not_observed,,not_executed,,,,,,,,,unresolved,,district_missing,district_unresolved;district_aoi_unmatched;satellite_missing_or_invalid;aoi_area_invalid;article_collection_incomplete;article_count_missing_or_invalid;census_unmatched;census_invalid;census_population_inconsistent,False
E158::district_missing,E158,2022-0539-IND,Uttarakhand,district_missing,2022-08-01,2022-08-22,start:month|end:day,state_only,unresolved,[],admin_units|gadm|location,"[""admin_units:70082"", ""gadm:IND.35_1"", ""location:(?<![A-Za-z])Uttarakhand(?![A-Za-z])""]",district,,,,,not_observed,not_observed,,not_executed,,,,,,,,,unresolved,,district_missing,district_unresolved;district_aoi_unmatched;satellite_missing_or_invalid;aoi_area_invalid;article_collection_incomplete;article_count_missing_or_invalid;census_unmatched;census_invalid;census_population_inconsistent,False
E159::district_missing,E159,2022-0590-IND,Uttar Pradesh,district_missing,2022-09-18,2022-09-24,start:day|end:day,state_only,unresolved,[],admin_units|gadm|location,"[""admin_units:70081"", ""gadm:IND.34_1"", ""location:(?<![A-Za-z])Uttar\\ Pradesh(?![A-Za-z])""]",district,,,,,not_observed,not_observed,,not_executed,,,,,,,,,unresolved,,district_missing,district_unresolved;district_aoi_unmatched;satellite_missing_or_invalid;aoi_area_invalid;article_collection_incomplete;article_count_missing_or_invalid;census_unmatched;census_invalid;census_population_inconsistent,False
E160::bajali,E160,2023-0330-IND,Assam,Bajali,2023-06-14,2023-06-23,start:day|end:day,location,medium,"[""location:Bajali""]",location,"[""location:(?<![A-Za-z])Assam(?![A-Za-z])"", ""location:Bajali"", ""location:Baksa"", ""location:Barpet distrcits"", ""location:Lakhimpur"", ""location:Nalbari""]",district,,,,,not_observed,not_observed,,not_executed,,,,,,,2011.0,census_2011_official,unmatched,,medium,district_unresolved;district_aoi_unmatched;satellite_missing_or_invalid;aoi_area_invalid;article_collection_incomplete;article_count_missing_or_invalid;census_unmatched;census_invalid;census_population_inconsistent,False
E160::baksa,E160,2023-0330-IND,Assam,Baksa,2023-06-14,2023-06-23,start:day|end:day,location,medium,"[""location:Baksa""]",location,"[""location:(?<![A-Za-z])Assam(?![A-Za-z])"", ""location:Bajali"", ""location:Baksa"", ""location:Barpet distrcits"", ""location:Lakhimpur"", ""location:Nalbari""]",district,,,,,not_observed,not_observed,,not_executed,,,0.0128852985290634,950075.0,12242.0,937833.0,2011.0,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557,matched,324.0,medium,district_unresolved;district_aoi_unmatched;satellite_missing_or_invalid;aoi_area_invalid;article_collection_incomplete;article_count_missing_or_invalid,False
E160::barpet%20distrcits,E160,2023-0330-IND,Assam,Barpet distrcits,2023-06-14,2023-06-23,start:day|end:day,location,medium,"[""location:Barpet distrcits""]",location,"[""location:(?<![A-Za-z])Assam(?![A-Za-z])"", ""location:Bajali"", ""location:Baksa"", ""location:Barpet distrcits"", ""location:Lakhimpur"", ""location:Nalbari""]",district,,,,,not_observed,not_observed,,not_executed,,,,,,,2011.0,census_2011_official,unmatched,,medium,district_unresolved;district_aoi_unmatched;satellite_missing_or_invalid;aoi_area_invalid;article_collection_incomplete;article_count_missing_or_invalid;census_unmatched;census_invalid;census_population_inconsistent,False
E160::lakhimpur,E160,2023-0330-IND,Assam,Lakhimpur,2023-06-14,2023-06-23,start:day|end:day,location,medium,"[""location:Lakhimpur""]",location,"[""location:(?<![A-Za-z])Assam(?![A-Za-z])"", ""location:Bajali"", ""location:Baksa"", ""location:Barpet distrcits"", ""location:Lakhimpur"", ""location:Nalbari""]",district,,,,,not_observed,not_observed,,not_executed,,,0.0876401087381025,1042137.0,91333.0,950804.0,2011.0,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557,matched,307.0,medium,district_unresolved;district_aoi_unmatched;satellite_missing_or_invalid;aoi_area_invalid;article_collection_incomplete;article_count_missing_or_invalid,False
E160::nalbari,E160,2023-0330-IND,Assam,Nalbari,2023-06-14,2023-06-23,start:day|end:day,location,medium,"[""location:Nalbari""]",location,"[""location:(?<![A-Za-z])Assam(?![A-Za-z])"", ""location:Bajali"", ""location:Baksa"", ""location:Barpet distrcits"", ""location:Lakhimpur"", ""location:Nalbari""]",district,,,,,not_observed,not_observed,,not_executed,,,0.1072133471740023,771639.0,82730.0,688909.0,2011.0,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557,matched,323.0,medium,district_unresolved;district_aoi_unmatched;satellite_missing_or_invalid;aoi_area_invalid;article_collection_incomplete;article_count_missing_or_invalid,False
E161::district_missing,E161,2023-0330-IND,Sikkim,district_missing,2023-06-14,2023-06-23,start:day|end:day,state_only,unresolved,[],location,"[""location:(?<![A-Za-z])Sikkim(?![A-Za-z])""]",district,,,,,not_observed,not_observed,,not_executed,,,,,,,,,unresolved,,district_missing,district_unresolved;district_aoi_unmatched;satellite_missing_or_invalid;aoi_area_invalid;article_collection_incomplete;article_count_missing_or_invalid;census_unmatched;census_invalid;census_population_inconsistent,False
E162::district_missing,E162,2023-0428-IND,Assam,district_missing,2023-06-25,2023-09-07,start:day|end:day,state_only,unresolved,[],location,"[""location:(?<![A-Za-z])Assam(?![A-Za-z])""]",district,,,,,not_observed,not_observed,,not_executed,,,,,,,,,unresolved,,district_missing,district_unresolved;district_aoi_unmatched;satellite_missing_or_invalid;aoi_area_invalid;article_collection_incomplete;article_count_missing_or_invalid;census_unmatched;census_invalid;census_population_inconsistent,False
E163::district_missing,E163,2023-0428-IND,Bihar,district_missing,2023-06-25,2023-09-07,start:day|end:day,state_only,unresolved,[],location,"[""location:(?<![A-Za-z])Bihar(?![A-Za-z])""]",district,,,,,not_observed,not_observed,,not_executed,,,,,,,,,unresolved,,district_missing,district_unresolved;district_aoi_unmatched;satellite_missing_or_invalid;aoi_area_invalid;article_collection_incomplete;article_count_missing_or_invalid;census_unmatched;census_invalid;census_population_inconsistent,False
E164::district_missing,E164,2023-0428-IND,Chhattisgarh,district_missing,2023-06-25,2023-09-07,start:day|end:day,state_only,unresolved,[],location,"[""location:(?<![A-Za-z])Chhattisgarh(?![A-Za-z])""]",district,,,,,not_observed,not_observed,,not_executed,,,,,,,,,unresolved,,district_missing,district_unresolved;district_aoi_unmatched;satellite_missing_or_invalid;aoi_area_invalid;article_collection_incomplete;article_count_missing_or_invalid;census_unmatched;census_invalid;census_population_inconsistent,False
E165::district_missing,E165,2023-0428-IND,Delhi,district_missing,2023-06-25,2023-09-07,start:day|end:day,state_only,unresolved,[],location,"[""location:(?<![A-Za-z])Delhi(?![A-Za-z])""]",district,,,,,not_observed,not_observed,,not_executed,,,,,,,,,unresolved,,district_missing,district_unresolved;district_aoi_unmatched;satellite_missing_or_invalid;aoi_area_invalid;article_collection_incomplete;article_count_missing_or_invalid;census_unmatched;census_invalid;census_population_inconsistent,False
E166::district_missing,E166,2023-0428-IND,Gujarat,district_missing,2023-06-25,2023-09-07,start:day|end:day,state_only,unresolved,[],location,"[""location:(?<![A-Za-z])Gujarat(?![A-Za-z])""]",district,,,,,not_observed,not_observed,,not_executed,,,,,,,,,unresolved,,district_missing,district_unresolved;district_aoi_unmatched;satellite_missing_or_invalid;aoi_area_invalid;article_collection_incomplete;article_count_missing_or_invalid;census_unmatched;census_invalid;census_population_inconsistent,False
E167::district_missing,E167,2023-0428-IND,Himachal Pradesh,district_missing,2023-06-25,2023-09-07,start:day|end:day,state_only,unresolved,[],location,"[""location:(?<![A-Za-z])Himachal\\ Pradesh(?![A-Za-z])""]",district,,,,,not_observed,not_observed,,not_executed,,,,,,,,,unresolved,,district_missing,district_unresolved;district_aoi_unmatched;satellite_missing_or_invalid;aoi_area_invalid;article_collection_incomplete;article_count_missing_or_invalid;census_unmatched;census_invalid;census_population_inconsistent,False
E168::district_missing,E168,2023-0428-IND,Karnataka,district_missing,2023-06-25,2023-09-07,start:day|end:day,state_only,unresolved,[],location,"[""location:(?<![A-Za-z])Karnataka(?![A-Za-z])""]",district,,,,,not_observed,not_observed,,not_executed,,,,,,,,,unresolved,,district_missing,district_unresolved;district_aoi_unmatched;satellite_missing_or_invalid;aoi_area_invalid;article_collection_incomplete;article_count_missing_or_invalid;census_unmatched;census_invalid;census_population_inconsistent,False
E169::district_missing,E169,2023-0428-IND,Madhya Pradesh,district_missing,2023-06-25,2023-09-07,start:day|end:day,state_only,unresolved,[],location,"[""location:(?<![A-Za-z])Madyah\\ Pradesh(?![A-Za-z])""]",district,,,,,not_observed,not_observed,,not_executed,,,,,,,,,unresolved,,district_missing,district_unresolved;district_aoi_unmatched;satellite_missing_or_invalid;aoi_area_invalid;article_collection_incomplete;article_count_missing_or_invalid;census_unmatched;census_invalid;census_population_inconsistent,False
E170::district_missing,E170,2023-0428-IND,Maharashtra,district_missing,2023-06-25,2023-09-07,start:day|end:day,state_only,unresolved,[],location,"[""location:(?<![A-Za-z])Maharashtra(?![A-Za-z])""]",district,,,,,not_observed,not_observed,,not_executed,,,,,,,,,unresolved,,district_missing,district_unresolved;district_aoi_unmatched;satellite_missing_or_invalid;aoi_area_invalid;article_collection_incomplete;article_count_missing_or_invalid;census_unmatched;census_invalid;census_population_inconsistent,False
E171::district_missing,E171,2023-0428-IND,Punjab,district_missing,2023-06-25,2023-09-07,start:day|end:day,state_only,unresolved,[],location,"[""location:(?<![A-Za-z])Punjab(?![A-Za-z])""]",district,,,,,not_observed,not_observed,,not_executed,,,,,,,,,unresolved,,district_missing,district_unresolved;district_aoi_unmatched;satellite_missing_or_invalid;aoi_area_invalid;article_collection_incomplete;article_count_missing_or_invalid;census_unmatched;census_invalid;census_population_inconsistent,False
E172::district_missing,E172,2023-0428-IND,Uttarakhand,district_missing,2023-06-25,2023-09-07,start:day|end:day,state_only,unresolved,[],location,"[""location:(?<![A-Za-z])Uttarakhand(?![A-Za-z])""]",district,,,,,not_observed,not_observed,,not_executed,,,,,,,,,unresolved,,district_missing,district_unresolved;district_aoi_unmatched;satellite_missing_or_invalid;aoi_area_invalid;article_collection_incomplete;article_count_missing_or_invalid;census_unmatched;census_invalid;census_population_inconsistent,False
E173::district_missing,E173,2023-0359-IND,Delhi,district_missing,2023-06-26,2023-07-12,start:day|end:day,state_only,unresolved,[],admin_units|gadm|location,"[""admin_units:1489"", ""gadm:IND.25_1"", ""location:(?<![A-Za-z])NewDelhi(?![A-Za-z])""]",district,,,,,not_observed,not_observed,,not_executed,,,,,,,,,unresolved,,district_missing,district_unresolved;district_aoi_unmatched;satellite_missing_or_invalid;aoi_area_invalid;article_collection_incomplete;article_count_missing_or_invalid;census_unmatched;census_invalid;census_population_inconsistent,False
E174::district_missing,E174,2023-0359-IND,Haryana,district_missing,2023-06-26,2023-07-12,start:day|end:day,state_only,unresolved,[],admin_units|gadm|location,"[""admin_units:1492"", ""gadm:IND.12_1"", ""location:(?<![A-Za-z])Haryana(?![A-Za-z])""]",district,,,,,not_observed,not_observed,,not_executed,,,,,,,,,unresolved,,district_missing,district_unresolved;district_aoi_unmatched;satellite_missing_or_invalid;aoi_area_invalid;article_collection_incomplete;article_count_missing_or_invalid;census_unmatched;census_invalid;census_population_inconsistent,False
E175::hamirpur,E175,2023-0359-IND,Himachal Pradesh,Hamirpur,2023-06-26,2023-07-12,start:day|end:day,gadm,high,"[""gadm:IND.13.3_1""]",gadm|location,"[""gadm:IND.13.11_1"", ""gadm:IND.13.3_1"", ""gadm:IND.13.8_1"", ""location:(?<![A-Za-z])Himachal\\ Pradesh(?![A-Za-z])"", ""location:Mandi"", ""location:Solan and Hamirpur""]",district,,,,,not_observed,not_observed,,not_executed,,,0.0691121626851493,454768.0,31430.0,423338.0,2011.0,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557,matched,28.0,high,district_aoi_unmatched;satellite_missing_or_invalid;aoi_area_invalid;article_collection_incomplete;article_count_missing_or_invalid,False
E175::mandi,E175,2023-0359-IND,Himachal Pradesh,Mandi,2023-06-26,2023-07-12,start:day|end:day,gadm|location,high,"[""gadm:IND.13.8_1"", ""location:Mandi""]",gadm|location,"[""gadm:IND.13.11_1"", ""gadm:IND.13.3_1"", ""gadm:IND.13.8_1"", ""location:(?<![A-Za-z])Himachal\\ Pradesh(?![A-Za-z])"", ""location:Mandi"", ""location:Solan and Hamirpur""]",district,,,,,not_observed,not_observed,,not_executed,,,0.0626509711665701,999777.0,62637.0,937140.0,2011.0,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557,matched,27.0,high,district_aoi_unmatched;satellite_missing_or_invalid;aoi_area_invalid;article_collection_incomplete;article_count_missing_or_invalid,False
E175::solan,E175,2023-0359-IND,Himachal Pradesh,Solan,2023-06-26,2023-07-12,start:day|end:day,gadm,high,"[""gadm:IND.13.11_1""]",gadm|location,"[""gadm:IND.13.11_1"", ""gadm:IND.13.3_1"", ""gadm:IND.13.8_1"", ""location:(?<![A-Za-z])Himachal\\ Pradesh(?![A-Za-z])"", ""location:Mandi"", ""location:Solan and Hamirpur""]",district,,,,,not_observed,not_observed,,not_executed,,,0.1760184036393713,580320.0,102147.0,478173.0,2011.0,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557,matched,31.0,high,district_aoi_unmatched;satellite_missing_or_invalid;aoi_area_invalid;article_collection_incomplete;article_count_missing_or_invalid,False
E175::solan%20and%20hamirpur,E175,2023-0359-IND,Himachal Pradesh,Solan and Hamirpur,2023-06-26,2023-07-12,start:day|end:day,location,medium,"[""location:Solan and Hamirpur""]",gadm|location,"[""gadm:IND.13.11_1"", ""gadm:IND.13.3_1"", ""gadm:IND.13.8_1"", ""location:(?<![A-Za-z])Himachal\\ Pradesh(?![A-Za-z])"", ""location:Mandi"", ""location:Solan and Hamirpur""]",district,,,,,not_observed,not_observed,,not_executed,,,,,,,2011.0,census_2011_official,unmatched,,medium,district_unresolved;district_aoi_unmatched;satellite_missing_or_invalid;aoi_area_invalid;article_collection_incomplete;article_count_missing_or_invalid;census_unmatched;census_invalid;census_population_inconsistent,False
E176::district_missing,E176,2023-0359-IND,Punjab,district_missing,2023-06-26,2023-07-12,start:day|end:day,state_only,unresolved,[],admin_units|gadm|location,"[""admin_units:1505"", ""gadm:IND.28_1"", ""location:(?<![A-Za-z])Punjab(?![A-Za-z])""]",district,,,,,not_observed,not_observed,,not_executed,,,,,,,,,unresolved,,district_missing,district_unresolved;district_aoi_unmatched;satellite_missing_or_invalid;aoi_area_invalid;article_collection_incomplete;article_count_missing_or_invalid;census_unmatched;census_invalid;census_population_inconsistent,False
E177::district_missing,E177,2023-0359-IND,Uttarakhand,district_missing,2023-06-26,2023-07-12,start:day|end:day,state_only,unresolved,[],admin_units|gadm|location,"[""admin_units:70082"", ""gadm:IND.35_1"", ""location:(?<![A-Za-z])Uttarakhand(?![A-Za-z])""]",district,,,,,not_observed,not_observed,,not_executed,,,,,,,,,unresolved,,district_missing,district_unresolved;district_aoi_unmatched;satellite_missing_or_invalid;aoi_area_invalid;article_collection_incomplete;article_count_missing_or_invalid;census_unmatched;census_invalid;census_population_inconsistent,False
E178::district_missing,E178,2023-0486-IND,Telangana,district_missing,2023-07-27,2023-07-31,start:day|end:day,state_only,unresolved,[],location,"[""location:(?<![A-Za-z])Telangana(?![A-Za-z])""]",district,,,,,not_observed,not_observed,,not_executed,,,,,,,,,unresolved,,district_missing,district_unresolved;district_aoi_unmatched;satellite_missing_or_invalid;aoi_area_invalid;article_collection_incomplete;article_count_missing_or_invalid;census_unmatched;census_invalid;census_population_inconsistent,False
E179::kanniyakumari,E179,2023-0846-IND,Tamil Nadu,Kanniyakumari,2023-12-18,2023-12-20,start:day|end:day,gadm,high,"[""gadm:IND.31.9_1""]",gadm|location,"[""gadm:IND.31.25_1"", ""gadm:IND.31.27_1"", ""gadm:IND.31.9_1"", ""location:(?<![A-Za-z])Tamil\\ Nadu(?![A-Za-z])"", ""location:Kanniyakumari and Tenkasi"", ""location:Thoothukudi"", ""location:Tirunelveli""]",district,,,,,not_observed,not_observed,,not_executed,,,0.8232588776362375,1870374.0,1539802.0,330572.0,2011.0,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557,matched,629.0,high,district_aoi_unmatched;satellite_missing_or_invalid;aoi_area_invalid;article_collection_incomplete;article_count_missing_or_invalid,False
E179::kanniyakumari%20and%20tenkasi,E179,2023-0846-IND,Tamil Nadu,Kanniyakumari and Tenkasi,2023-12-18,2023-12-20,start:day|end:day,location,medium,"[""location:Kanniyakumari and Tenkasi""]",gadm|location,"[""gadm:IND.31.25_1"", ""gadm:IND.31.27_1"", ""gadm:IND.31.9_1"", ""location:(?<![A-Za-z])Tamil\\ Nadu(?![A-Za-z])"", ""location:Kanniyakumari and Tenkasi"", ""location:Thoothukudi"", ""location:Tirunelveli""]",district,,,,,not_observed,not_observed,,not_executed,,,,,,,2011.0,census_2011_official,unmatched,,medium,district_unresolved;district_aoi_unmatched;satellite_missing_or_invalid;aoi_area_invalid;article_collection_incomplete;article_count_missing_or_invalid;census_unmatched;census_invalid;census_population_inconsistent,False
E179::thoothukkudi,E179,2023-0846-IND,Tamil Nadu,Thoothukkudi,2023-12-18,2023-12-20,start:day|end:day,gadm,high,"[""gadm:IND.31.25_1""]",gadm|location,"[""gadm:IND.31.25_1"", ""gadm:IND.31.27_1"", ""gadm:IND.31.9_1"", ""location:(?<![A-Za-z])Tamil\\ Nadu(?![A-Za-z])"", ""location:Kanniyakumari and Tenkasi"", ""location:Thoothukudi"", ""location:Tirunelveli""]",district,,,,,not_observed,not_observed,,not_executed,,,0.5009793300788035,1750176.0,876802.0,873374.0,2011.0,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557,matched,627.0,high,district_aoi_unmatched;satellite_missing_or_invalid;aoi_area_invalid;article_collection_incomplete;article_count_missing_or_invalid,False
E179::thoothukudi,E179,2023-0846-IND,Tamil Nadu,Thoothukudi,2023-12-18,2023-12-20,start:day|end:day,location,medium,"[""location:Thoothukudi""]",gadm|location,"[""gadm:IND.31.25_1"", ""gadm:IND.31.27_1"", ""gadm:IND.31.9_1"", ""location:(?<![A-Za-z])Tamil\\ Nadu(?![A-Za-z])"", ""location:Kanniyakumari and Tenkasi"", ""location:Thoothukudi"", ""location:Tirunelveli""]",district,,,,,not_observed,not_observed,,not_executed,,,,,,,2011.0,census_2011_official,unmatched,,medium,district_unresolved;district_aoi_unmatched;satellite_missing_or_invalid;aoi_area_invalid;article_collection_incomplete;article_count_missing_or_invalid;census_unmatched;census_invalid;census_population_inconsistent,False
