state,district,census_district_code,total_population,urban_population,rural_population,urban_population_share,census_year,source,match_status
Madhya Pradesh,Katni,450,1292042.0,263543.0,1028499.0,0.20397401942042132,2011,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557,matched
Madhya Pradesh,Khandwa,466,1310061.0,259436.0,1050625.0,0.19803352668310864,2011,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557;crosswalk=district_name_crosswalk.csv;sha256=c8dc691ab763e799cc1aafb29e9c17ab287710bd63447ad37281418d902c30e9,matched_crosswalk
Madhya Pradesh,Khargone,440,1873046.0,298856.0,1574190.0,0.15955614544437244,2011,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557;crosswalk=district_name_crosswalk.csv;sha256=c8dc691ab763e799cc1aafb29e9c17ab287710bd63447ad37281418d902c30e9,matched_crosswalk
Madhya Pradesh,Mandsaur,433,1340411.0,277604.0,1062807.0,0.20710364209186585,2011,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557,matched
Madhya Pradesh,Morena,419,1965970.0,470462.0,1495508.0,0.2393027360539581,2011,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557,matched
Madhya Pradesh,Narmadapuram,449,1241350.0,389986.0,851364.0,0.314162806621823,2011,census_2011_recovery;method=census_name_link;url=https://narmadapuram.nic.in/en/history/;table=district demography;notes=Explicit district name equivalence; population retained from official 2011 PCA. Not an event-year population estimate.;population_source=census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557;file=district_census_recovery.json;sha256=d452a6f74338bb2f237f3d014518ab361f6b2d7436bac837b8a1cb97d050bac0,matched_crosswalk
Madhya Pradesh,Narsinghpur,452,1091854.0,203540.0,888314.0,0.1864168652585419,2011,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557;crosswalk=district_name_crosswalk.csv;sha256=c8dc691ab763e799cc1aafb29e9c17ab287710bd63447ad37281418d902c30e9,matched_crosswalk
Madhya Pradesh,Neemuch,432,826067.0,245230.0,580837.0,0.2968645400433621,2011,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557,matched
Madhya Pradesh,Rajgarh,442,1545814.0,276457.0,1269357.0,0.17884234455115558,2011,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557,matched
Madhya Pradesh,Shahdol,460,1066063.0,219600.0,846463.0,0.20599157835887746,2011,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557,matched
Madhya Pradesh,Sheopur,418,687861.0,107352.0,580509.0,0.15606641458085282,2011,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557,matched
Madhya Pradesh,Shivpuri,423,1726050.0,295423.0,1430627.0,0.17115552851887256,2011,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557,matched
Madhya Pradesh,Sidhi,462,1127033.0,93121.0,1033912.0,0.08262490982961457,2011,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557,matched
Madhya Pradesh,Singrauli,463,1178273.0,226786.0,951487.0,0.19247322140115236,2011,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557,matched
Madhya Pradesh,Umaria,431,644758.0,110544.0,534214.0,0.1714503736285552,2011,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557,matched
Andhra Pradesh,Kurnool,552,4053463.0,1149286.0,2904177.0,0.28353188372510124,2011,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557,matched
Andhra Pradesh,Srikakulam,542,2703114.0,436703.0,2266411.0,0.1615555244802846,2011,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557,matched
Andhra Pradesh,West Godavari,546,3936966.0,808777.0,3128189.0,0.20543154296989102,2011,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557,matched
Karnataka,Kalaburagi,579,2566326.0,835551.0,1730775.0,0.3255825643351624,2011,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557;crosswalk=district_name_crosswalk.csv;sha256=c8dc691ab763e799cc1aafb29e9c17ab287710bd63447ad37281418d902c30e9,matched_crosswalk
Odisha,Bauda,391,441162.0,20424.0,420738.0,0.046295918506127,2011,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557;crosswalk=district_name_crosswalk.csv;sha256=c8dc691ab763e799cc1aafb29e9c17ab287710bd63447ad37281418d902c30e9,matched_crosswalk
Odisha,Nabarangapur,397,1220946.0,87625.0,1133321.0,0.07176812078503063,2011,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557,matched
Telangana,Nalgonda,retabulated:telangana:nalgonda,1618416.0,368303.0,1250113.0,0.2275700437959091,2011,census_2011_recovery;method=official_retabulation;url=https://www.telangana.gov.in/wp-content/uploads/2023/05/Telangana-Socio-Economic-Outlook-2023.pdf;table=Annexure 18; printed page 268; PDF page 273;notes=Official 2011 population retabulated to the district definition in the cited source. No parent-district population substitution; not an event-year population estimate.;population_source=https://www.telangana.gov.in/wp-content/uploads/2023/05/Telangana-Socio-Economic-Outlook-2023.pdf;file=district_census_recovery.json;sha256=d452a6f74338bb2f237f3d014518ab361f6b2d7436bac837b8a1cb97d050bac0,matched_crosswalk
Telangana,Ranga Reddy,retabulated:telangana:ranga reddy,2426243.0,1400130.0,1026113.0,0.5770773990898685,2011,census_2011_recovery;method=official_retabulation;url=https://www.telangana.gov.in/wp-content/uploads/2023/05/Telangana-Socio-Economic-Outlook-2023.pdf;table=Annexure 18; printed page 268; PDF page 273;notes=Official 2011 population retabulated to the district definition in the cited source. No parent-district population substitution; not an event-year population estimate.;population_source=https://www.telangana.gov.in/wp-content/uploads/2023/05/Telangana-Socio-Economic-Outlook-2023.pdf;file=district_census_recovery.json;sha256=d452a6f74338bb2f237f3d014518ab361f6b2d7436bac837b8a1cb97d050bac0,matched_crosswalk
Bihar,Vaishali,220,3495021.0,233079.0,3261942.0,0.06668886968061136,2011,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557,matched
Karnataka,Davanagere,567,1945497.0,629010.0,1316487.0,0.3233158416589694,2011,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557,matched
Karnataka,Dharwad,562,1847023.0,1049539.0,797484.0,0.5682327724126879,2011,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557,matched
Maharashtra,Sindhudurg,529,849651.0,107006.0,742645.0,0.12594112170761879,2011,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557,matched
Goa,North Goa,585,818008.0,493081.0,324927.0,0.6027826133729743,2011,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557,matched
Goa,South Goa,586,640537.0,413733.0,226804.0,0.6459158487331723,2011,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557,matched
Himachal Pradesh,Lahaul and Spiti,025,31564.0,0.0,31564.0,0.0,2011,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557;crosswalk=district_name_crosswalk.csv;sha256=c8dc691ab763e799cc1aafb29e9c17ab287710bd63447ad37281418d902c30e9,matched_crosswalk
Jharkhand,Sahibganj,352,1150567.0,159666.0,990901.0,0.13877157957772124,2011,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557,matched
Jammu and Kashmir,Kishtwar,018,230696.0,14865.0,215831.0,0.06443544751534487,2011,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557,matched
Tamil Nadu,Ariyalur,616,754894.0,83794.0,671100.0,0.1110010147119993,2011,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557,matched
Tamil Nadu,Chengalpattu,,,,,,2011,census_2011_official,unmatched
Tamil Nadu,Dharmapuri,630,1506843.0,260912.0,1245931.0,0.17315141657093672,2011,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557,matched
Tamil Nadu,Dindigul,612,2159775.0,808040.0,1351735.0,0.37413156463057495,2011,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557,matched
Tamil Nadu,Erode,610,2251744.0,1157976.0,1093768.0,0.5142573933804198,2011,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557,matched
Tamil Nadu,Kallakurichi,,,,,,2011,census_2011_official,unmatched
Tamil Nadu,Kanchipuram,,,,,,2011,census_2011_official,unmatched
Tamil Nadu,Kanyakumari,629,1870374.0,1539802.0,330572.0,0.8232588776362375,2011,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557;crosswalk=district_name_crosswalk.csv;sha256=c8dc691ab763e799cc1aafb29e9c17ab287710bd63447ad37281418d902c30e9,matched_crosswalk
Tamil Nadu,Karur,613,1064493.0,434517.0,629976.0,0.4081915052517959,2011,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557,matched
Tamil Nadu,Krishnagiri,631,1879809.0,428363.0,1451446.0,0.22787581078715977,2011,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557,matched
Tamil Nadu,Madurai,623,3038252.0,1846801.0,1191451.0,0.6078498426068674,2011,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557,matched
Tamil Nadu,Mayiladuthurai,,,,,,2011,census_2011_official,unmatched
Tamil Nadu,Namakkal,609,1726601.0,696125.0,1030476.0,0.4031765300726688,2011,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557,matched
Tamil Nadu,Perambalur,615,565223.0,97163.0,468060.0,0.17190206343337056,2011,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557,matched
Tamil Nadu,Pudukkottai,621,1618345.0,316354.0,1301991.0,0.1954799501960336,2011,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557,matched
Tamil Nadu,Ramanathapuram,626,1353445.0,410699.0,942746.0,0.3034471293624787,2011,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557,matched
Tamil Nadu,Ranipet,,,,,,2011,census_2011_official,unmatched
Tamil Nadu,Salem,608,3482056.0,1774122.0,1707934.0,0.5095041550164615,2011,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557,matched
Tamil Nadu,Sivagangai,622,1339101.0,412845.0,926256.0,0.3083001207526542,2011,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557;crosswalk=district_name_crosswalk.csv;sha256=c8dc691ab763e799cc1aafb29e9c17ab287710bd63447ad37281418d902c30e9,matched_crosswalk
Tamil Nadu,Tenkasi,,,,,,2011,census_2011_official,unmatched
Tamil Nadu,Thanjavur,620,2405890.0,851359.0,1554531.0,0.3538644742693972,2011,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557,matched
Tamil Nadu,Theni,624,1245899.0,670481.0,575418.0,0.5381503637132705,2011,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557,matched
Tamil Nadu,Tiruchirappalli,614,2722290.0,1338033.0,1384257.0,0.49151008893247966,2011,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557,matched
Tamil Nadu,Tirunelveli,628,3077233.0,1520229.0,1557004.0,0.49402466436568176,2011,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557,matched
Tamil Nadu,Tirupattur,,,,,,2011,census_2011_official,unmatched
Tamil Nadu,Tiruvallur,602,3728104.0,2428395.0,1299709.0,0.6513753371687055,2011,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557;crosswalk=district_name_crosswalk.csv;sha256=c8dc691ab763e799cc1aafb29e9c17ab287710bd63447ad37281418d902c30e9,matched_crosswalk
Tamil Nadu,Tiruvannamalai,606,2464875.0,494945.0,1969930.0,0.2007992291698362,2011,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557,matched
Tamil Nadu,Tiruvarur,619,1264277.0,257795.0,1006482.0,0.2039070551785724,2011,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557;crosswalk=district_name_crosswalk.csv;sha256=c8dc691ab763e799cc1aafb29e9c17ab287710bd63447ad37281418d902c30e9,matched_crosswalk
Tamil Nadu,Vellore,605,3936331.0,1701987.0,2234344.0,0.43237903519800547,2011,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557,matched
Tamil Nadu,Villupuram,,,,,,2011,census_2011_official,unmatched
Andhra Pradesh,Anantapur,553,4081148.0,1145711.0,2935437.0,0.2807325291805149,2011,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557,matched
Assam,Bajali,,,,,,2011,census_2011_official,unmatched
Assam,Tamulpur,,,,,,2011,census_2011_official,unmatched
Gujarat,Dang,489,228291.0,24687.0,203604.0,0.10813829717334454,2011,census_2011_recovery;method=census_name_link;url=https://dangs.nic.in/about-district/;table=district demography;notes=Official district name Dang / The Dangs; unchanged Census 2011 population reference.;population_source=census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557;file=district_census_recovery.json;sha256=d452a6f74338bb2f237f3d014518ab361f6b2d7436bac837b8a1cb97d050bac0,matched_crosswalk
Meghalaya,East Khasi Hills,298,825922.0,366481.0,459441.0,0.4437234993134945,2011,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557,matched
Meghalaya,Ri Bhoi,297,258840.0,25253.0,233587.0,0.09756220058723536,2011,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557;crosswalk=district_name_crosswalk.csv;sha256=c8dc691ab763e799cc1aafb29e9c17ab287710bd63447ad37281418d902c30e9,matched_crosswalk
Sikkim,Gyalshing,,,,,,2011,census_2011_official,unmatched
Chhattisgarh,Gariaband,,,,,,2011,census_2011_official,unmatched
Delhi,Central Delhi,,,,,,2011,census_2011_official,unmatched
Delhi,East Delhi,,,,,,2011,census_2011_official,unmatched
Delhi,North East Delhi,,,,,,2011,census_2011_official,unmatched
Delhi,Shahdara,,,,,,2011,census_2011_official,unmatched
Himachal Pradesh,Bilaspur,030,381956.0,25129.0,356827.0,0.06579030045345537,2011,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557,matched
Himachal Pradesh,Sirmaur,032,529855.0,57165.0,472690.0,0.10788800709628106,2011,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557,matched
Himachal Pradesh,Solan,031,580320.0,102147.0,478173.0,0.17601840363937138,2011,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557,matched
Maharashtra,Beed,523,2585049.0,514298.0,2070751.0,0.19895096766057432,2011,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557;crosswalk=district_name_crosswalk.csv;sha256=c8dc691ab763e799cc1aafb29e9c17ab287710bd63447ad37281418d902c30e9,matched_crosswalk
Maharashtra,Chandrapur,509,2204307.0,775378.0,1428929.0,0.35175590332925494,2011,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557,matched
Maharashtra,Nanded,511,3361292.0,913898.0,2447394.0,0.2718889046235793,2011,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557,matched
Punjab,Firozpur,043,2029074.0,552556.0,1476518.0,0.2723192944170592,2011,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557,matched
Punjab,Kapurthala,036,815168.0,282462.0,532706.0,0.34650771374735023,2011,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557,matched
Haryana,Ambala,070,1128350.0,500774.0,627576.0,0.44381087428546107,2011,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557,matched
Haryana,Faridabad,088,1809733.0,1438855.0,370878.0,0.7950647968512482,2011,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557,matched
Haryana,Fatehabad,078,942011.0,179588.0,762423.0,0.19064320904957585,2011,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557,matched
Haryana,Kaithal,073,1074304.0,236011.0,838293.0,0.21968735106636483,2011,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557,matched
Haryana,Karnal,074,1505324.0,454810.0,1050514.0,0.3021342913552166,2011,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557,matched
Haryana,Kurukshetra,072,964655.0,279225.0,685430.0,0.2894558158097973,2011,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557,matched
Haryana,Palwal,089,1042708.0,236544.0,806164.0,0.22685545713660968,2011,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557,matched
Haryana,Panchkula,069,561293.0,313230.0,248063.0,0.5580507863094676,2011,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557,matched
Haryana,Panipat,075,1205437.0,555085.0,650352.0,0.46048445501506924,2011,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557,matched
Haryana,Sirsa,079,1295189.0,319248.0,975941.0,0.24648757826077894,2011,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557,matched
