event_district_id,event_id,source_record_id,start_date,state,district,aoi_level,aoi_source,aoi_match_status,geometry_id,combined_km2,satellite_source,route_reason,routing_mode,optical_footprint,sits_status,sits_reason,converter_decision,s1_flood_km2,ndwi_flood_km2,sits_ndwi_full_km2,sits_ndwi_gated_km2,sits_detect_km2,sits_footprint_km2,sits_usable_km2,sits_usable_frac,sits_s1_usable_km2,sits_threshold,sits_method,optical_available,cloud_pct,optical_observed_frac,otsu_threshold_db,otsu_fallback_used,s1_orbit,s1_post_images,s2_post_images,eligible_km2,builtup_km2,cropland_km2,aoi_area_km2,legacy_combined_km2,legacy_satellite_source,legacy_route_reason,spec_version
E144::nainital,E144,2021-0681-IND,2021-10-18,Uttarakhand,Nainital,district,FAO/GAUL/2015/level2,matched,70285,6.9809,S1,interim_s1_only,s1_interim,aoi,pending,track_b_not_run,,6.9809,13.7087,,,,,,,,,no-sits,True,0.0,1.0,-16.0,True,BOTH,7.0,4.0,1382.9492,42.2851,260.4191,4068.963433579816,6.9809,S1,no_optical_s1,fs1-3016a20fd3ad
E145::ariyalur,E145,2021-0722-IND,2021-11-06,Tamil Nadu,Ariyalur,district,FAO/GAUL/2015/level2,matched,70241,68.6166,S1,interim_s1_only,s1_interim,aoi,pending,track_b_not_run,,68.6166,,,,,,,,,,no-sits,False,100.0,,-16.0,True,BOTH,3.0,0.0,1912.6981,49.2719,844.6199,1958.3064553750903,68.6166,S1,no_optical_s1,fs1-3016a20fd3ad
E145::chengalpattu,E145,2021-0722-IND,2021-11-06,Tamil Nadu,Chengalpattu,district,geoBoundaries/gbOpen/IND/ADM2/2021@8bef6929fd65432e7dc775e7c44473e84efff064ebddbfd6b834e6291546db40,matched,76128533B88669134807148,79.8628,S1,interim_s1_only,s1_interim,aoi,pending,track_b_not_run,,79.8628,10.0465,,,,,,,,,no-sits,True,73.8,0.2595,-14.25,False,BOTH,2.0,3.0,1659.3045,137.2922,795.2988,1747.8224548823348,79.8628,S1,no_optical_s1,fs1-3016a20fd3ad
E145::chennai,E145,2021-0722-IND,2021-11-06,Tamil Nadu,Chennai,district,FAO/GAUL/2015/level2,matched,70242,0.4683,S1,interim_s1_only,s1_interim,aoi,pending,track_b_not_run,,0.4683,0.1117,,,,,,,,,no-sits,True,91.6,0.0819,-16.0,True,DESCENDING,1.0,1.0,182.9401,135.358,2.0446,196.63088221019876,0.4683,S1,no_optical_s1,fs1-3016a20fd3ad
E145::coimbatore,E145,2021-0722-IND,2021-11-06,Tamil Nadu,Coimbatore,district,FAO/GAUL/2015/level2,matched,17867,4.892,S1,interim_s1_only,s1_interim,aoi,pending,track_b_not_run,,4.892,8.5494,,,,,,,,,no-sits,True,41.3,0.597,-16.0,True,DESCENDING,2.0,5.0,5271.3636,666.128,1358.6982,7435.549976623285,4.892,S1,no_optical_s1,fs1-3016a20fd3ad
E145::cuddalore,E145,2021-0722-IND,2021-11-06,Tamil Nadu,Cuddalore,district,FAO/GAUL/2015/level2,matched,70243,158.8376,S1,interim_s1_only,s1_interim,aoi,pending,track_b_not_run,,158.8376,0.296,,,,,,,,,no-sits,True,98.9,0.0113,-13.75,False,BOTH,4.0,1.0,3614.8545,154.6486,1853.457,3834.148317022688,158.8376,S1,no_optical_s1,fs1-3016a20fd3ad
E145::dharmapuri,E145,2021-0722-IND,2021-11-06,Tamil Nadu,Dharmapuri,district,FAO/GAUL/2015/level2,matched,17868,17.6702,S1,interim_s1_only,s1_interim,aoi,pending,track_b_not_run,,17.6702,,,,,,,,,,no-sits,False,100.0,,-16.0,True,DESCENDING,4.0,0.0,6285.9501,252.6611,3106.4281,9684.922166393157,17.6702,S1,no_optical_s1,fs1-3016a20fd3ad
E145::dindigul,E145,2021-0722-IND,2021-11-06,Tamil Nadu,Dindigul,district,FAO/GAUL/2015/level2,matched,17877,13.474,S1,interim_s1_only,s1_interim,aoi,pending,track_b_not_run,,13.474,14.8471,,,,,,,,,no-sits,True,19.1,0.7135,-16.0,True,DESCENDING,4.0,4.0,3778.4261,175.1346,1775.6066,6081.469626741037,13.474,S1,no_optical_s1,fs1-3016a20fd3ad
E145::erode,E145,2021-0722-IND,2021-11-06,Tamil Nadu,Erode,district,FAO/GAUL/2015/level2,matched,17875,11.3287,S1,interim_s1_only,s1_interim,aoi,pending,track_b_not_run,,11.3287,9.3633,,,,,,,,,no-sits,True,58.2,0.5051,-16.0,True,DESCENDING,2.0,6.0,6096.5449,388.4827,2189.3205,8207.833450241802,11.3287,S1,no_optical_s1,fs1-3016a20fd3ad
E145::kallakurichi,E145,2021-0722-IND,2021-11-06,Tamil Nadu,Kallakurichi,district,geoBoundaries/gbOpen/IND/ADM2/2021@8bef6929fd65432e7dc775e7c44473e84efff064ebddbfd6b834e6291546db40,matched,76128533B19545859035458,63.4972,S1,interim_s1_only,s1_interim,aoi,pending,track_b_not_run,,63.4972,0.0,,,,,,,,,no-sits,True,100.0,0.0,-16.0,True,BOTH,3.0,2.0,2612.5217,76.1487,1507.3239,3245.170359418769,63.4972,S1,no_optical_s1,fs1-3016a20fd3ad
E145::kanchipuram,E145,2021-0722-IND,2021-11-06,Tamil Nadu,Kanchipuram,district,geoBoundaries/gbOpen/IND/ADM2/2021@8bef6929fd65432e7dc775e7c44473e84efff064ebddbfd6b834e6291546db40,matched,76128533B83644689337946,229.2997,S1,interim_s1_only,s1_interim,aoi,pending,track_b_not_run,,229.2997,40.6252,,,,,,,,,no-sits,True,56.8,0.4321,-14.75,False,BOTH,2.0,4.0,2537.7135,241.5841,1007.6205,2731.115914393623,229.2997,S1,no_optical_s1,fs1-3016a20fd3ad
E145::kanyakumari,E145,2021-0722-IND,2021-11-06,Tamil Nadu,Kanyakumari,district,geoBoundaries/gbOpen/IND/ADM2/2021@8bef6929fd65432e7dc775e7c44473e84efff064ebddbfd6b834e6291546db40,matched,76128533B53796141759805,12.6722,S1,interim_s1_only,s1_interim,aoi,pending,track_b_not_run,,12.6722,1.6061,,,,,,,,,no-sits,True,96.8,0.0201,-16.0,True,DESCENDING,2.0,2.0,754.9815,59.3534,65.719,1731.6509313616805,12.6722,S1,no_optical_s1,fs1-3016a20fd3ad
E145::karur,E145,2021-0722-IND,2021-11-06,Tamil Nadu,Karur,district,FAO/GAUL/2015/level2,matched,70245,9.0029,S1,interim_s1_only,s1_interim,aoi,pending,track_b_not_run,,9.0029,7.5114,,,,,,,,,no-sits,True,13.8,0.855,-16.0,True,DESCENDING,2.0,6.0,2709.8554,117.5202,1302.2628,2900.724851309244,9.0029,S1,no_optical_s1,fs1-3016a20fd3ad
E145::krishnagiri,E145,2021-0722-IND,2021-11-06,Tamil Nadu,Krishnagiri,district,geoBoundaries/gbOpen/IND/ADM2/2021@8bef6929fd65432e7dc775e7c44473e84efff064ebddbfd6b834e6291546db40,matched,76128533B35717069663408,5.1035,S1,interim_s1_only,s1_interim,aoi,pending,track_b_not_run,,5.1035,,,,,,,,,,no-sits,False,100.0,,-16.0,True,DESCENDING,2.0,0.0,3401.4593,156.9009,1593.3332,5026.624371104349,5.1035,S1,no_optical_s1,fs1-3016a20fd3ad
E145::madurai,E145,2021-0722-IND,2021-11-06,Tamil Nadu,Madurai,district,FAO/GAUL/2015/level2,matched,70246,32.4691,S1,interim_s1_only,s1_interim,aoi,pending,track_b_not_run,,32.4691,5.8565,,,,,,,,,no-sits,True,13.9,0.181,-16.0,True,DESCENDING,2.0,8.0,2958.5481,179.229,1500.2462,3702.726669804037,32.4691,S1,no_optical_s1,fs1-3016a20fd3ad
E145::mayiladuthurai,E145,2021-0722-IND,2021-11-06,Tamil Nadu,Mayiladuthurai,district,geoBoundaries/gbOpen/IND/ADM2/2021@8bef6929fd65432e7dc775e7c44473e84efff064ebddbfd6b834e6291546db40,matched,76128533B63176236753619,32.9114,S1,interim_s1_only,s1_interim,aoi,pending,track_b_not_run,,32.9114,,,,,,,,,,no-sits,False,100.0,,-16.0,True,BOTH,2.0,0.0,1127.1668,33.1711,651.4381,1174.077442614741,32.9114,S1,no_optical_s1,fs1-3016a20fd3ad
E145::nagapattinam,E145,2021-0722-IND,2021-11-06,Tamil Nadu,Nagapattinam,district,FAO/GAUL/2015/level2,matched,70247,263.2062,S1,interim_s1_only,s1_interim,aoi,pending,track_b_not_run,,263.2062,,,,,,,,,,no-sits,False,100.0,,-14.75,False,BOTH,2.0,0.0,4691.9213,114.8047,2911.4785,4937.704421608838,263.2062,S1,no_optical_s1,fs1-3016a20fd3ad
E145::namakkal,E145,2021-0722-IND,2021-11-06,Tamil Nadu,Namakkal,district,FAO/GAUL/2015/level2,matched,70248,12.7423,S1,interim_s1_only,s1_interim,aoi,pending,track_b_not_run,,12.7423,4.3321,,,,,,,,,no-sits,True,65.8,0.3969,-16.0,True,DESCENDING,2.0,3.0,2682.6536,208.8507,1364.667,3414.24793933839,12.7423,S1,no_optical_s1,fs1-3016a20fd3ad
E145::nilgiris,E145,2021-0722-IND,2021-11-06,Tamil Nadu,Nilgiris,district,FAO/GAUL/2015/level2,matched,17873,0.5422,S1,interim_s1_only,s1_interim,aoi,pending,track_b_not_run,,0.5422,0.3556,,,,,,,,,no-sits,True,79.5,0.1429,-16.0,True,DESCENDING,2.0,5.0,316.5457,6.3372,12.7524,2556.29022980388,0.5422,S1,no_optical_s1,fs1-3016a20fd3ad
E145::perambalur,E145,2021-0722-IND,2021-11-06,Tamil Nadu,Perambalur,district,FAO/GAUL/2015/level2,matched,70249,13.5506,S1,interim_s1_only,s1_interim,aoi,pending,track_b_not_run,,13.5506,0.0061,,,,,,,,,no-sits,True,99.5,0.0036,-16.0,True,DESCENDING,1.0,1.0,1563.5948,44.6542,1072.1359,1759.1102381935702,13.5506,S1,no_optical_s1,fs1-3016a20fd3ad
E145::pudukkottai,E145,2021-0722-IND,2021-11-06,Tamil Nadu,Pudukkottai,district,FAO/GAUL/2015/level2,matched,17876,124.5614,S1,interim_s1_only,s1_interim,aoi,pending,track_b_not_run,,124.5614,98.3646,,,,,,,,,no-sits,True,47.1,0.4934,-16.0,True,DESCENDING,2.0,5.0,4562.4374,139.7415,1783.9588,4709.377629855288,124.5614,S1,no_optical_s1,fs1-3016a20fd3ad
E145::ramanathapuram,E145,2021-0722-IND,2021-11-06,Tamil Nadu,Ramanathapuram,district,FAO/GAUL/2015/level2,matched,17878,60.7057,S1,interim_s1_only,s1_interim,aoi,pending,track_b_not_run,,60.7057,154.2064,,,,,,,,,no-sits,True,12.1,0.8506,-16.0,True,DESCENDING,1.0,14.0,4050.3746,118.5638,1764.4047,4278.157270652974,60.7057,S1,no_optical_s1,fs1-3016a20fd3ad
E145::ranipet,E145,2021-0722-IND,2021-11-06,Tamil Nadu,Ranipet,district,geoBoundaries/gbOpen/IND/ADM2/2021@8bef6929fd65432e7dc775e7c44473e84efff064ebddbfd6b834e6291546db40,matched,76128533B22687502928564,59.1401,S1,interim_s1_only,s1_interim,aoi,pending,track_b_not_run,,59.1401,2.351,,,,,,,,,no-sits,True,94.7,0.0568,-13.75,False,DESCENDING,1.0,2.0,1794.6845,78.7246,1100.9447,1986.629305567598,59.1401,S1,no_optical_s1,fs1-3016a20fd3ad
E145::salem,E145,2021-0722-IND,2021-11-06,Tamil Nadu,Salem,district,FAO/GAUL/2015/level2,matched,17879,17.6457,S1,interim_s1_only,s1_interim,aoi,pending,track_b_not_run,,17.6457,1.1309,,,,,,,,,no-sits,True,92.8,0.0784,-16.0,True,DESCENDING,2.0,3.0,3418.8695,267.9981,1681.1812,5230.961119330676,17.6457,S1,no_optical_s1,fs1-3016a20fd3ad
E145::sivagangai,E145,2021-0722-IND,2021-11-06,Tamil Nadu,Sivagangai,district,geoBoundaries/gbOpen/IND/ADM2/2021@8bef6929fd65432e7dc775e7c44473e84efff064ebddbfd6b834e6291546db40,matched,76128533B89925537847414,65.5522,S1,interim_s1_only,s1_interim,aoi,pending,track_b_not_run,,65.5522,89.738,,,,,,,,,no-sits,True,9.5,0.6517,-16.0,True,DESCENDING,2.0,11.0,4072.4879,97.0059,1393.7801,4280.53346902515,65.5522,S1,no_optical_s1,fs1-3016a20fd3ad
E145::tenkasi,E145,2021-0722-IND,2021-11-06,Tamil Nadu,Tenkasi,district,geoBoundaries/gbOpen/IND/ADM2/2021@8bef6929fd65432e7dc775e7c44473e84efff064ebddbfd6b834e6291546db40,matched,76128533B27604563137530,62.1985,S1,interim_s1_only,s1_interim,aoi,pending,track_b_not_run,,62.1985,39.6377,,,,,,,,,no-sits,True,32.6,0.7346,-16.0,True,DESCENDING,4.0,5.0,2416.5276,104.2838,1215.4015,2880.477474023877,62.1985,S1,no_optical_s1,fs1-3016a20fd3ad
E145::thanjavur,E145,2021-0722-IND,2021-11-06,Tamil Nadu,Thanjavur,district,FAO/GAUL/2015/level2,matched,17881,125.278,S1,interim_s1_only,s1_interim,aoi,pending,track_b_not_run,,125.278,5.7537,,,,,,,,,no-sits,True,94.0,0.0609,-16.0,True,BOTH,3.0,1.0,3289.6115,138.0814,1737.4449,3405.566823416965,125.278,S1,no_optical_s1,fs1-3016a20fd3ad
E145::theni,E145,2021-0722-IND,2021-11-06,Tamil Nadu,Theni,district,FAO/GAUL/2015/level2,matched,70250,8.5381,S1,interim_s1_only,s1_interim,aoi,pending,track_b_not_run,,8.5381,9.8154,,,,,,,,,no-sits,True,35.1,0.7305,-16.0,True,DESCENDING,1.0,2.0,1524.7981,73.2003,669.2332,2856.8492311065897,8.5381,S1,no_optical_s1,fs1-3016a20fd3ad
E145::thoothukudi,E145,2021-0722-IND,2021-11-06,Tamil Nadu,Thoothukudi,district,FAO/GAUL/2015/level2,matched,17866,112.3052,S1,interim_s1_only,s1_interim,aoi,pending,track_b_not_run,,112.3052,109.9504,,,,,,,,,no-sits,True,10.1,0.8964,-16.0,True,DESCENDING,4.0,8.0,4592.2261,181.188,2051.2903,4753.760490296577,112.3052,S1,no_optical_s1,fs1-3016a20fd3ad
E145::tiruchirappalli,E145,2021-0722-IND,2021-11-06,Tamil Nadu,Tiruchirappalli,district,geoBoundaries/gbOpen/IND/ADM2/2021@8bef6929fd65432e7dc775e7c44473e84efff064ebddbfd6b834e6291546db40,matched,76128533B1645877589145,97.5562,S1,interim_s1_only,s1_interim,aoi,pending,track_b_not_run,,97.5562,31.1271,,,,,,,,,no-sits,True,52.1,0.4651,-16.0,True,DESCENDING,3.0,3.0,3957.6916,195.4525,2102.4896,4524.2622324673775,97.5562,S1,no_optical_s1,fs1-3016a20fd3ad
E145::tirunelveli,E145,2021-0722-IND,2021-11-06,Tamil Nadu,Tirunelveli,district,geoBoundaries/gbOpen/IND/ADM2/2021@8bef6929fd65432e7dc775e7c44473e84efff064ebddbfd6b834e6291546db40,matched,76128533B52639434516056,112.1637,S1,interim_s1_only,s1_interim,aoi,pending,track_b_not_run,,112.1637,97.7623,,,,,,,,,no-sits,True,34.6,0.7284,-16.0,True,DESCENDING,3.0,3.0,2902.3671,151.7629,830.5332,3791.340968942823,112.1637,S1,no_optical_s1,fs1-3016a20fd3ad
E145::tirupattur,E145,2021-0722-IND,2021-11-06,Tamil Nadu,Tirupattur,district,geoBoundaries/gbOpen/IND/ADM2/2021@8bef6929fd65432e7dc775e7c44473e84efff064ebddbfd6b834e6291546db40,matched,76128533B11403491783632,2.4119,S1,interim_s1_only,s1_interim,aoi,pending,track_b_not_run,,2.4119,,,,,,,,,,no-sits,False,100.0,,-16.0,True,DESCENDING,2.0,0.0,1171.4124,56.1587,506.2312,1947.0368816738523,2.4119,S1,no_optical_s1,fs1-3016a20fd3ad
E145::tiruvallur,E145,2021-0722-IND,2021-11-06,Tamil Nadu,Tiruvallur,district,geoBoundaries/gbOpen/IND/ADM2/2021@8bef6929fd65432e7dc775e7c44473e84efff064ebddbfd6b834e6291546db40,matched,76128533B45592431373253,123.7679,S1,interim_s1_only,s1_interim,aoi,pending,track_b_not_run,,123.7679,49.3218,,,,,,,,,no-sits,True,63.2,0.3696,-14.25,False,DESCENDING,2.0,4.0,3048.361,269.3178,1432.4158,3391.9537715379174,123.7679,S1,no_optical_s1,fs1-3016a20fd3ad
E145::tiruvannamalai,E145,2021-0722-IND,2021-11-06,Tamil Nadu,Tiruvannamalai,district,FAO/GAUL/2015/level2,matched,70253,217.3267,S1,interim_s1_only,s1_interim,aoi,pending,track_b_not_run,,217.3267,7.2957,,,,,,,,,no-sits,True,92.5,0.088,-13.25,False,BOTH,2.0,2.0,4997.1822,120.7479,2871.9264,6207.479555086647,217.3267,S1,no_optical_s1,fs1-3016a20fd3ad
E145::tiruvarur,E145,2021-0722-IND,2021-11-06,Tamil Nadu,Tiruvarur,district,geoBoundaries/gbOpen/IND/ADM2/2021@8bef6929fd65432e7dc775e7c44473e84efff064ebddbfd6b834e6291546db40,matched,76128533B45072089356239,128.6342,S1,interim_s1_only,s1_interim,aoi,pending,track_b_not_run,,128.6342,,,,,,,,,,no-sits,False,100.0,,-14.25,False,BOTH,2.0,0.0,2166.9066,48.1779,1504.4672,2285.385478948947,128.6342,S1,no_optical_s1,fs1-3016a20fd3ad
E145::vellore,E145,2021-0722-IND,2021-11-06,Tamil Nadu,Vellore,district,FAO/GAUL/2015/level2,matched,70254,46.8953,S1,interim_s1_only,s1_interim,aoi,pending,track_b_not_run,,46.8953,2.5933,,,,,,,,,no-sits,True,98.3,0.0238,-16.0,True,DESCENDING,2.0,2.0,4245.7546,213.4006,2076.3206,6090.809604094498,46.8953,S1,no_optical_s1,fs1-3016a20fd3ad
E145::villupuram,E145,2021-0722-IND,2021-11-06,Tamil Nadu,Villupuram,district,FAO/GAUL/2015/level2,matched,70255,342.5173,S1,interim_s1_only,s1_interim,aoi,pending,track_b_not_run,,342.5173,25.3087,,,,,,,,,no-sits,True,89.2,0.1173,-14.25,False,BOTH,3.0,2.0,6262.7695,223.3539,3524.947,7328.713531089985,342.5173,S1,no_optical_s1,fs1-3016a20fd3ad
E145::virudhunagar,E145,2021-0722-IND,2021-11-06,Tamil Nadu,Virudhunagar,district,FAO/GAUL/2015/level2,matched,17869,28.457,S1,interim_s1_only,s1_interim,aoi,pending,track_b_not_run,,28.457,18.9337,,,,,,,,,no-sits,True,26.6,0.6448,-16.0,True,DESCENDING,2.0,5.0,3913.8888,195.3006,1793.7543,4306.978436820998,28.457,S1,no_optical_s1,fs1-3016a20fd3ad
E146::anantapur,E146,2021-0748-IND,2021-11-18,Andhra Pradesh,Anantapur,district,FAO/GAUL/2015/level2,matched,17548,159.3675,S1,interim_s1_only,s1_interim,aoi,pending,track_b_not_run,,159.3675,105.6616,,,,,,,,,no-sits,True,49.3,0.5034,-16.0,True,BOTH,5.0,11.0,15722.6691,296.0987,11831.6586,19296.69211755829,159.3675,S1,no_optical_s1,fs1-3016a20fd3ad
E146::chittoor,E146,2021-0748-IND,2021-11-18,Andhra Pradesh,Chittoor,district,FAO/GAUL/2015/level2,matched,17549,181.0263,S1,interim_s1_only,s1_interim,aoi,pending,track_b_not_run,,181.0263,159.4834,,,,,,,,,no-sits,True,65.8,0.3365,-16.0,True,DESCENDING,4.0,8.0,10158.7229,262.795,5250.4181,15225.848296260026,181.0263,S1,no_optical_s1,fs1-3016a20fd3ad
E146::nellore,E146,2021-0748-IND,2021-11-18,Andhra Pradesh,Nellore,district,FAO/GAUL/2015/level2,matched,17561,1272.6396,S1,interim_s1_only,s1_interim,aoi,pending,track_b_not_run,,1272.6396,1230.1926,,,,,,,,,no-sits,True,31.3,0.6362,-13.25,False,DESCENDING,4.0,17.0,11397.9217,213.537,5234.6417,13465.479193999116,1272.6396,S1,no_optical_s1,fs1-3016a20fd3ad
E146::ysr%20kadapa,E146,2021-0748-IND,2021-11-18,Andhra Pradesh,YSR Kadapa,district,geoBoundaries/gbOpen/IND/ADM2/2021@8bef6929fd65432e7dc775e7c44473e84efff064ebddbfd6b834e6291546db40,matched,76128533B72109128179340,146.1257,S1,interim_s1_only,s1_interim,aoi,pending,track_b_not_run,,146.1257,82.5597,,,,,,,,,no-sits,True,68.0,0.2433,-16.0,True,DESCENDING,4.0,6.0,10008.0209,205.878,5073.8184,15070.574780835612,146.1257,S1,no_optical_s1,fs1-3016a20fd3ad
E148::bajali,E148,2022-0293-IND,2022-05-17,Assam,Bajali,district,OpenStreetMap/snapshot/2026-09-12@8cb1b5a0d2a764b23e0ccb0417c0416f22a66ff04331c63ca1d37ef8cbb8cb01,matched,OSM:relation/16704179,76.6063,S1,interim_s1_only,s1_interim,aoi,pending,track_b_not_run,,76.6063,5.8633,,,,,,,,,no-sits,True,47.6,0.523,-14.75,False,BOTH,7.0,2.0,389.0165,9.5297,242.8461,413.0211318854061,76.6063,S1,no_optical_s1,fs1-3016a20fd3ad
E148::baksa,E148,2022-0293-IND,2022-05-17,Assam,Baksa,district,geoBoundaries/gbOpen/IND/ADM2/2021@8bef6929fd65432e7dc775e7c44473e84efff064ebddbfd6b834e6291546db40,matched,76128533B8221925175605,75.1596,S1,interim_s1_only,s1_interim,aoi,pending,track_b_not_run,,75.1596,3.8993,,,,,,,,,no-sits,True,64.0,0.3628,-16.0,True,BOTH,8.0,2.0,2223.2273,18.4823,1034.5191,2398.6209171216783,75.1596,S1,no_optical_s1,fs1-3016a20fd3ad
E148::barpeta,E148,2022-0293-IND,2022-05-17,Assam,Barpeta,district,FAO/GAUL/2015/level2,matched,17576,336.1254,S1,interim_s1_only,s1_interim,aoi,pending,track_b_not_run,,336.1254,115.0617,,,,,,,,,no-sits,True,35.8,0.6194,-16.75,False,BOTH,8.0,5.0,2781.8165,53.1895,1401.2032,3253.622989828742,336.1254,S1,no_optical_s1,fs1-3016a20fd3ad
E148::biswanath,E148,2022-0293-IND,2022-05-17,Assam,Biswanath,district,geoBoundaries/gbOpen/IND/ADM2/2021@8bef6929fd65432e7dc775e7c44473e84efff064ebddbfd6b834e6291546db40,matched,76128533B40714385808093,151.9015,S1,interim_s1_only,s1_interim,aoi,pending,track_b_not_run,,151.9015,26.5707,,,,,,,,,no-sits,True,25.6,0.7596,-16.75,False,BOTH,7.0,5.0,1560.1555,18.4415,730.5119,1795.9804068303213,151.9015,S1,no_optical_s1,fs1-3016a20fd3ad
E148::bongaigaon,E148,2022-0293-IND,2022-05-17,Assam,Bongaigaon,district,FAO/GAUL/2015/level2,matched,70086,53.3515,S1,interim_s1_only,s1_interim,aoi,pending,track_b_not_run,,53.3515,17.8583,,,,,,,,,no-sits,True,24.9,0.7298,-16.25,False,BOTH,7.0,9.0,1849.5033,30.7452,701.4281,2332.582799042809,53.3515,S1,no_optical_s1,fs1-3016a20fd3ad
E148::cachar,E148,2022-0293-IND,2022-05-17,Assam,Cachar,district,FAO/GAUL/2015/level2,matched,17577,429.0637,S1,interim_s1_only,s1_interim,aoi,pending,track_b_not_run,,429.0637,258.8963,,,,,,,,,no-sits,True,20.5,0.9104,-16.25,False,BOTH,5.0,4.0,1742.352,28.6315,777.3899,3806.329961738336,429.0637,S1,no_optical_s1,fs1-3016a20fd3ad
E148::chirang,E148,2022-0293-IND,2022-05-17,Assam,Chirang,district,geoBoundaries/gbOpen/IND/ADM2/2021@8bef6929fd65432e7dc775e7c44473e84efff064ebddbfd6b834e6291546db40,matched,76128533B56012535339305,7.2975,S1,interim_s1_only,s1_interim,aoi,pending,track_b_not_run,,7.2975,2.178,,,,,,,,,no-sits,True,21.2,0.7911,-16.0,True,BOTH,7.0,3.0,1479.252,14.0007,493.708,1586.6528982343095,7.2975,S1,no_optical_s1,fs1-3016a20fd3ad
E148::darrang,E148,2022-0293-IND,2022-05-17,Assam,Darrang,district,FAO/GAUL/2015/level2,matched,17578,128.433,S1,interim_s1_only,s1_interim,aoi,pending,track_b_not_run,,128.433,56.775,,,,,,,,,no-sits,True,34.6,0.6319,-16.75,False,BOTH,7.0,3.0,3074.5271,59.1961,1652.486,3426.9679336953163,128.433,S1,no_optical_s1,fs1-3016a20fd3ad
E148::dhemaji,E148,2022-0293-IND,2022-05-17,Assam,Dhemaji,district,FAO/GAUL/2015/level2,matched,70087,172.3855,S1,interim_s1_only,s1_interim,aoi,pending,track_b_not_run,,172.3855,59.4222,,,,,,,,,no-sits,True,54.2,0.4551,-15.75,False,BOTH,6.0,4.0,2240.4877,21.9993,1222.1808,2503.3476339074205,172.3855,S1,no_optical_s1,fs1-3016a20fd3ad
E148::dhubri,E148,2022-0293-IND,2022-05-17,Assam,Dhubri,district,geoBoundaries/gbOpen/IND/ADM2/2021@8bef6929fd65432e7dc775e7c44473e84efff064ebddbfd6b834e6291546db40,matched,76128533B25835998628545,121.3518,S1,interim_s1_only,s1_interim,aoi,pending,track_b_not_run,,121.3518,72.2349,,,,,,,,,no-sits,True,9.1,0.8998,-15.75,False,BOTH,3.0,15.0,1545.8668,29.1865,884.5081,1790.280077462252,121.3518,S1,no_optical_s1,fs1-3016a20fd3ad
E148::dibrugarh,E148,2022-0293-IND,2022-05-17,Assam,Dibrugarh,district,FAO/GAUL/2015/level2,matched,17580,230.8592,S1,interim_s1_only,s1_interim,aoi,pending,track_b_not_run,,230.8592,61.7374,,,,,,,,,no-sits,True,47.3,0.5235,-17.25,False,BOTH,7.0,9.0,2887.5515,56.4443,1158.2783,3397.4818067287138,230.8592,S1,no_optical_s1,fs1-3016a20fd3ad
E148::dima%20hasao,E148,2022-0293-IND,2022-05-17,Assam,Dima Hasao,district,geoBoundaries/gbOpen/IND/ADM2/2021@8bef6929fd65432e7dc775e7c44473e84efff064ebddbfd6b834e6291546db40,matched,76128533B66125202864966,6.6324,S1,interim_s1_only,s1_interim,aoi,pending,track_b_not_run,,6.6324,0.6112,,,,,,,,,no-sits,True,53.1,0.4366,-16.0,True,BOTH,10.0,6.0,670.5263,3.7235,78.9918,4914.108784116717,6.6324,S1,no_optical_s1,fs1-3016a20fd3ad
E148::goalpara,E148,2022-0293-IND,2022-05-17,Assam,Goalpara,district,FAO/GAUL/2015/level2,matched,17581,189.071,S1,interim_s1_only,s1_interim,aoi,pending,track_b_not_run,,189.071,69.9413,,,,,,,,,no-sits,True,27.8,0.7127,-16.25,False,BOTH,4.0,10.0,1408.4225,27.3769,712.6012,1904.60564716237,189.071,S1,no_optical_s1,fs1-3016a20fd3ad
E148::golaghat,E148,2022-0293-IND,2022-05-17,Assam,Golaghat,district,FAO/GAUL/2015/level2,matched,17582,91.8299,S1,interim_s1_only,s1_interim,aoi,pending,track_b_not_run,,91.8299,22.9394,,,,,,,,,no-sits,True,35.0,0.6519,-17.75,False,BOTH,6.0,8.0,3111.5422,41.889,1494.8322,3532.2679838886856,91.8299,S1,no_optical_s1,fs1-3016a20fd3ad
E148::hailakandi,E148,2022-0293-IND,2022-05-17,Assam,Hailakandi,district,FAO/GAUL/2015/level2,matched,70088,81.1547,S1,interim_s1_only,s1_interim,aoi,pending,track_b_not_run,,81.1547,28.7707,,,,,,,,,no-sits,True,17.4,0.8654,-15.75,False,BOTH,2.0,2.0,629.4125,6.1457,284.6509,1336.4605858584375,81.1547,S1,no_optical_s1,fs1-3016a20fd3ad
E148::hojai,E148,2022-0293-IND,2022-05-17,Assam,Hojai,district,geoBoundaries/gbOpen/IND/ADM2/2021@8bef6929fd65432e7dc775e7c44473e84efff064ebddbfd6b834e6291546db40,matched,76128533B70315194619807,154.8362,S1,interim_s1_only,s1_interim,aoi,pending,track_b_not_run,,154.8362,21.1114,,,,,,,,,no-sits,True,5.9,0.9729,-16.25,False,BOTH,5.0,6.0,989.2694,26.6879,580.9443,1456.4677644953886,154.8362,S1,no_optical_s1,fs1-3016a20fd3ad
