event_district_id,event_id,source_record_id,start_date,state,district,flood_area_km2,flood_ratio,aoi_area_km2,satellite_source,satellite_status,district_match_status,geometry_id,aoi_match_status,analysis_observation_status,route_reason,cloud_pct,otsu_fallback_used,s1_orbit,eligible_km2,flood_ratio_eligible,sits_status,converter_decision,legacy_flood_area_km2,legacy_satellite_source,spec_version
E176::sbs%20nagar,E176,2023-0359-IND,2023-06-26,Punjab,SBS Nagar,376.592,0.2946,1278.3239705605308,S1,observed,matched,76128533B14984770113274,matched,observed,interim_s1_only,3.0,False,BOTH,1160.9254,0.3244,pending,,376.592,S1,fs1-3016a20fd3ad
E176::sangrur,E176,2023-0359-IND,2023-06-26,Punjab,Sangrur,1987.7868,0.3904,5091.276351954565,S1,observed,matched,17833.0,matched,observed,interim_s1_only,0.1,False,BOTH,4117.7548,0.4827,pending,,1987.7868,S1,fs1-3016a20fd3ad
E176::tarn%20taran,E176,2023-0359-IND,2023-06-26,Punjab,Tarn Taran,1044.7641,0.4305,2426.872858514094,S1,observed,matched,76128533B54652028494758,matched,observed,interim_s1_only,4.5,False,BOTH,2111.1429,0.4949,pending,,1044.7641,S1,fs1-3016a20fd3ad
E178::bhadradri%20kothagudem,E178,2023-0486-IND,2023-07-27,Telangana,Bhadradri Kothagudem,79.5894,0.0112,7117.081054504196,S1,observed,matched,OSM:relation/7698599,matched,observed,interim_s1_only,91.6,True,DESCENDING,5084.1362,0.0157,pending,,79.5894,S1,fs1-3016a20fd3ad
E178::jayashankar%20bhupalpally,E178,2023-0486-IND,2023-07-27,Telangana,Jayashankar Bhupalpally,81.0534,0.0281,2881.8116820895457,S1,observed,matched,76128533B60322704115131,matched,observed,interim_s1_only,84.1,True,DESCENDING,2602.7633,0.0311,pending,,81.0534,S1,fs1-3016a20fd3ad
E178::mancherial,E178,2023-0486-IND,2023-07-27,Telangana,Mancherial,94.8602,0.0252,3766.351512701602,S1,observed,matched,76128533B53018054761164,matched,observed,interim_s1_only,80.7,True,DESCENDING,3197.5668,0.0297,pending,,94.8602,S1,fs1-3016a20fd3ad
E178::mulugu,E178,2023-0486-IND,2023-07-27,Telangana,Mulugu,56.7576,0.0187,3027.383916109492,S1,observed,matched,76128533B84398038505400,matched,observed,interim_s1_only,65.8,True,DESCENDING,2263.06,0.0251,pending,,56.7576,S1,fs1-3016a20fd3ad
E178::nirmal,E178,2023-0486-IND,2023-07-27,Telangana,Nirmal,119.2797,0.0319,3734.707359958707,S1,observed,matched,76128533B25280172436550,matched,observed,interim_s1_only,99.5,True,DESCENDING,3082.0556,0.0387,pending,,119.2797,S1,fs1-3016a20fd3ad
E179::kanyakumari,E179,2023-0846-IND,2023-12-18,Tamil Nadu,Kanyakumari,2.0265,0.0012,1731.6509313616805,S1,observed,matched,76128533B53796141759805,matched,observed,interim_s1_only,9.2,True,DESCENDING,754.9815,0.0027,pending,,2.0265,S1,fs1-3016a20fd3ad
E179::tenkasi,E179,2023-0846-IND,2023-12-18,Tamil Nadu,Tenkasi,35.9735,0.0125,2880.477474023877,S1,observed,matched,76128533B27604563137530,matched,observed,interim_s1_only,97.1,True,DESCENDING,2416.5276,0.0149,pending,,35.9735,S1,fs1-3016a20fd3ad
E179::thoothukudi,E179,2023-0846-IND,2023-12-18,Tamil Nadu,Thoothukudi,7.4166,0.0016,4753.760490296577,S1,observed,matched,17866.0,matched,observed,interim_s1_only,58.2,True,DESCENDING,4592.2261,0.0016,pending,,7.4166,S1,fs1-3016a20fd3ad
E179::tirunelveli,E179,2023-0846-IND,2023-12-18,Tamil Nadu,Tirunelveli,68.6698,0.0181,3791.340968942823,S1,observed,matched,76128533B52639434516056,matched,observed,interim_s1_only,72.7,True,DESCENDING,2902.3671,0.0237,pending,,68.6698,S1,fs1-3016a20fd3ad
E180::biswanath,E180,2024-0399-IND,2024-05-01,Assam,Biswanath,31.1083,0.0173,1795.9804068304836,S1,observed,matched,76128533B40714385808093,matched,observed,interim_s1_only,53.3,False,BOTH,1560.1555,0.0199,pending,,31.1083,S1,fs1-3016a20fd3ad
E180::cachar,E180,2024-0399-IND,2024-05-01,Assam,Cachar,175.8924,0.0462,3806.329961738336,S1,observed,matched,17577.0,matched,observed,interim_s1_only,3.3,False,BOTH,1742.352,0.101,pending,,175.8924,S1,fs1-3016a20fd3ad
E180::darrang,E180,2024-0399-IND,2024-05-01,Assam,Darrang,37.6785,0.011,3426.9679336953163,S1,observed,matched,17578.0,matched,observed,interim_s1_only,100.0,False,BOTH,3074.5271,0.0123,pending,,37.6785,S1,fs1-3016a20fd3ad
E180::dhemaji,E180,2024-0399-IND,2024-05-01,Assam,Dhemaji,32.2478,0.0129,2503.3476339074205,S1,observed,matched,70087.0,matched,observed,interim_s1_only,20.0,False,BOTH,2240.4877,0.0144,pending,,32.2478,S1,fs1-3016a20fd3ad
E180::dibrugarh,E180,2024-0399-IND,2024-05-01,Assam,Dibrugarh,125.0029,0.0368,3397.4818067287138,S1,observed,matched,17580.0,matched,observed,interim_s1_only,6.8,False,BOTH,2887.5515,0.0433,pending,,125.0029,S1,fs1-3016a20fd3ad
E180::golaghat,E180,2024-0399-IND,2024-05-01,Assam,Golaghat,32.7283,0.0093,3532.2679838886856,S1,observed,matched,17582.0,matched,observed,interim_s1_only,37.7,False,BOTH,3111.5422,0.0105,pending,,32.7283,S1,fs1-3016a20fd3ad
E180::jorhat,E180,2024-0399-IND,2024-05-01,Assam,Jorhat,27.8222,0.0098,2842.716884638612,S1,observed,matched,70089.0,matched,observed,interim_s1_only,17.8,False,BOTH,2306.1826,0.0121,pending,,27.8222,S1,fs1-3016a20fd3ad
E180::kamrup,E180,2024-0399-IND,2024-05-01,Assam,Kamrup,563.3929,0.1296,4348.6225796054405,S1,observed,matched,17583.0,matched,observed,interim_s1_only,100.0,False,BOTH,2833.5254,0.1988,pending,,563.3929,S1,fs1-3016a20fd3ad
E180::karimganj,E180,2024-0399-IND,2024-05-01,Assam,Karimganj,64.8878,0.0349,1856.722473230466,S1,observed,matched,17585.0,matched,observed,interim_s1_only,0.1,False,BOTH,1051.2523,0.0617,pending,,64.8878,S1,fs1-3016a20fd3ad
E180::lakhimpur,E180,2024-0399-IND,2024-05-01,Assam,Lakhimpur,17.18,0.006,2886.5239581816727,S1,observed,matched,70091.0,matched,observed,interim_s1_only,6.0,False,BOTH,2563.3875,0.0067,pending,,17.18,S1,fs1-3016a20fd3ad
E180::majuli,E180,2024-0399-IND,2024-05-01,Assam,Majuli,37.1837,0.0297,1250.5943287676694,S1,observed,matched,76128533B15157901669242,matched,observed,interim_s1_only,17.2,False,BOTH,895.4552,0.0415,pending,,37.1837,S1,fs1-3016a20fd3ad
E180::morigaon,E180,2024-0399-IND,2024-05-01,Assam,Morigaon,17.3151,0.0115,1508.3262903435707,S1,observed,matched,76128533B17968019348564,matched,observed,interim_s1_only,90.9,False,BOTH,1311.7575,0.0132,pending,,17.3151,S1,fs1-3016a20fd3ad
E180::nagaon,E180,2024-0399-IND,2024-05-01,Assam,Nagaon,104.5323,0.0261,3997.4423095607103,S1,observed,matched,17589.0,matched,observed,interim_s1_only,6.5,True,BOTH,3099.3518,0.0337,pending,,104.5323,S1,fs1-3016a20fd3ad
E180::nalbari,E180,2024-0399-IND,2024-05-01,Assam,Nalbari,25.7918,0.011,2339.8796955273547,S1,observed,matched,17590.0,matched,observed,interim_s1_only,100.0,False,BOTH,2097.5834,0.0123,pending,,25.7918,S1,fs1-3016a20fd3ad
E180::sivasagar,E180,2024-0399-IND,2024-05-01,Assam,Sivasagar,79.9422,0.0524,1526.6517657716288,S1,observed,matched,76128533B21722277889516,matched,observed,interim_s1_only,36.8,False,BOTH,1387.3046,0.0576,pending,,79.9422,S1,fs1-3016a20fd3ad
E180::sonitpur,E180,2024-0399-IND,2024-05-01,Assam,Sonitpur,95.73,0.0205,4676.158375740257,S1,observed,matched,17593.0,matched,observed,interim_s1_only,41.7,False,BOTH,4081.5881,0.0235,pending,,95.73,S1,fs1-3016a20fd3ad
E180::tamulpur,E180,2024-0399-IND,2024-05-01,Assam,Tamulpur,18.1546,0.0211,860.0009585836317,S1,observed,matched,OSM:relation/16702229,matched,observed,interim_s1_only,100.0,True,BOTH,790.5555,0.023,pending,,18.1546,S1,fs1-3016a20fd3ad
E180::tinsukia,E180,2024-0399-IND,2024-05-01,Assam,Tinsukia,85.5982,0.0225,3799.190193815676,S1,observed,matched,70093.0,matched,observed,interim_s1_only,0.1,False,BOTH,3303.9786,0.0259,pending,,85.5982,S1,fs1-3016a20fd3ad
E180::udalguri,E180,2024-0399-IND,2024-05-01,Assam,Udalguri,31.7846,0.0155,2056.2913712488325,S1,observed,matched,76128533B20307518801538,matched,observed,interim_s1_only,100.0,True,BOTH,1902.4689,0.0167,pending,,31.7846,S1,fs1-3016a20fd3ad
E181::east%20jaintia%20hills,E181,2024-0399-IND,2024-05-01,Meghalaya,East Jaintia Hills,3.97,0.0019,2077.589780451139,S1,observed,matched,76128533B70185077694103,matched,observed,interim_s1_only,6.3,True,BOTH,367.6072,0.0108,pending,,3.97,S1,fs1-3016a20fd3ad
E181::east%20khasi%20hills,E181,2024-0399-IND,2024-05-01,Meghalaya,East Khasi Hills,5.8244,0.002,2889.6322510589234,S1,observed,matched,17794.0,matched,observed,interim_s1_only,89.7,True,BOTH,428.7692,0.0136,pending,,5.8244,S1,fs1-3016a20fd3ad
E181::south%20west%20garo%20hills,E181,2024-0399-IND,2024-05-01,Meghalaya,South West Garo Hills,0.8026,0.0014,586.0218511059741,S1,observed,matched,76128533B52906466328910,matched,observed,interim_s1_only,0.0,True,ASCENDING,176.2683,0.0046,pending,,0.8026,S1,fs1-3016a20fd3ad
E181::west%20garo%20hills,E181,2024-0399-IND,2024-05-01,Meghalaya,West Garo Hills,6.7377,0.002,3440.766036854824,S1,observed,matched,17796.0,matched,observed,interim_s1_only,28.7,True,ASCENDING,874.7395,0.0077,pending,,6.7377,S1,fs1-3016a20fd3ad
E181::west%20jaintia%20hills,E181,2024-0399-IND,2024-05-01,Meghalaya,West Jaintia Hills,8.9027,0.0052,1728.380997144831,S1,observed,matched,76128533B84622469201834,matched,observed,interim_s1_only,46.9,True,BOTH,360.4319,0.0247,pending,,8.9027,S1,fs1-3016a20fd3ad
E182::barpeta,E182,2024-0481-IND,2024-07-09,Assam,Barpeta,355.8081,0.1094,3253.622989828742,S1,observed,matched,17576.0,matched,observed,interim_s1_only,57.5,False,ASCENDING,2781.8165,0.1279,pending,,355.8081,S1,fs1-3016a20fd3ad
E182::biswanath,E182,2024-0481-IND,2024-07-09,Assam,Biswanath,52.3779,0.0292,1795.9804068303213,S1,observed,matched,76128533B40714385808093,matched,observed,interim_s1_only,100.0,False,ASCENDING,1560.1555,0.0336,pending,,52.3779,S1,fs1-3016a20fd3ad
E182::cachar,E182,2024-0481-IND,2024-07-09,Assam,Cachar,119.0141,0.0313,3806.329961738336,S1,observed,matched,17577.0,matched,observed,interim_s1_only,44.5,False,ASCENDING,1742.352,0.0683,pending,,119.0141,S1,fs1-3016a20fd3ad
E182::chirang,E182,2024-0481-IND,2024-07-09,Assam,Chirang,34.0732,0.0215,1586.6528982343073,S1,observed,matched,76128533B56012535339305,matched,observed,interim_s1_only,53.3,True,ASCENDING,1479.252,0.023,pending,,34.0732,S1,fs1-3016a20fd3ad
E182::darrang,E182,2024-0481-IND,2024-07-09,Assam,Darrang,262.8603,0.0767,3426.9679336953163,S1,observed,matched,17578.0,matched,observed,interim_s1_only,71.1,False,ASCENDING,3074.5271,0.0855,pending,,262.8603,S1,fs1-3016a20fd3ad
E182::dhemaji,E182,2024-0481-IND,2024-07-09,Assam,Dhemaji,38.8416,0.0155,2503.3476339074205,S1,observed,matched,70087.0,matched,observed,interim_s1_only,100.0,True,ASCENDING,2240.4877,0.0173,pending,,38.8416,S1,fs1-3016a20fd3ad
E182::dhubri,E182,2024-0481-IND,2024-07-09,Assam,Dhubri,283.3324,0.1583,1790.280077462252,S1,observed,matched,76128533B25835998628545,matched,observed,interim_s1_only,45.5,False,ASCENDING,1545.8668,0.1833,pending,,283.3324,S1,fs1-3016a20fd3ad
E182::dibrugarh,E182,2024-0481-IND,2024-07-09,Assam,Dibrugarh,68.094,0.02,3397.4818067287138,S1,observed,matched,17580.0,matched,observed,interim_s1_only,100.0,False,ASCENDING,2887.5515,0.0236,pending,,68.094,S1,fs1-3016a20fd3ad
E182::goalpara,E182,2024-0481-IND,2024-07-09,Assam,Goalpara,188.1259,0.0988,1904.60564716237,S1,observed,matched,17581.0,matched,observed,interim_s1_only,94.3,False,ASCENDING,1408.4225,0.1336,pending,,188.1259,S1,fs1-3016a20fd3ad
E182::golaghat,E182,2024-0481-IND,2024-07-09,Assam,Golaghat,225.2649,0.0638,3532.2679838886856,S1,observed,matched,17582.0,matched,observed,interim_s1_only,100.0,False,ASCENDING,3111.5422,0.0724,pending,,225.2649,S1,fs1-3016a20fd3ad
E182::hailakandi,E182,2024-0481-IND,2024-07-09,Assam,Hailakandi,20.166,0.0151,1336.4605858584375,S1,observed,matched,70088.0,matched,observed,interim_s1_only,34.3,False,ASCENDING,629.4125,0.032,pending,,20.166,S1,fs1-3016a20fd3ad
E182::jorhat,E182,2024-0481-IND,2024-07-09,Assam,Jorhat,126.0237,0.0443,2842.716884638612,S1,observed,matched,70089.0,matched,observed,interim_s1_only,100.0,False,ASCENDING,2306.1826,0.0546,pending,,126.0237,S1,fs1-3016a20fd3ad
E182::kamrup,E182,2024-0481-IND,2024-07-09,Assam,Kamrup,388.596,0.0894,4348.6225796054405,S1,observed,matched,17583.0,matched,observed,interim_s1_only,84.7,False,ASCENDING,2833.5254,0.1371,pending,,388.596,S1,fs1-3016a20fd3ad
E182::kamrup%20metropolitan,E182,2024-0481-IND,2024-07-09,Assam,Kamrup Metropolitan,41.0805,0.0363,1131.541200086081,S1,observed,matched,76128533B38230828972906,matched,observed,interim_s1_only,93.6,True,ASCENDING,448.608,0.0916,pending,,41.0805,S1,fs1-3016a20fd3ad
E182::karimganj,E182,2024-0481-IND,2024-07-09,Assam,Karimganj,26.518,0.0143,1856.722473230466,S1,observed,matched,17585.0,matched,observed,interim_s1_only,37.0,False,ASCENDING,1051.2523,0.0252,pending,,26.518,S1,fs1-3016a20fd3ad
E182::majuli,E182,2024-0481-IND,2024-07-09,Assam,Majuli,73.7863,0.059,1250.5943287676694,S1,observed,matched,76128533B15157901669242,matched,observed,interim_s1_only,100.0,False,ASCENDING,895.4552,0.0824,pending,,73.7863,S1,fs1-3016a20fd3ad
E182::morigaon,E182,2024-0481-IND,2024-07-09,Assam,Morigaon,260.5971,0.1728,1508.3262903435707,S1,observed,matched,76128533B17968019348564,matched,observed,interim_s1_only,93.3,False,ASCENDING,1311.7575,0.1987,pending,,260.5971,S1,fs1-3016a20fd3ad
E182::nagaon,E182,2024-0481-IND,2024-07-09,Assam,Nagaon,516.4405,0.1292,3997.4423095607103,S1,observed,matched,17589.0,matched,observed,interim_s1_only,94.3,False,ASCENDING,3099.3518,0.1666,pending,,516.4405,S1,fs1-3016a20fd3ad
E182::nalbari,E182,2024-0481-IND,2024-07-09,Assam,Nalbari,304.1711,0.13,2339.8796955273547,S1,observed,matched,17590.0,matched,observed,interim_s1_only,33.3,False,ASCENDING,2097.5834,0.145,pending,,304.1711,S1,fs1-3016a20fd3ad
E182::sivasagar,E182,2024-0481-IND,2024-07-09,Assam,Sivasagar,198.6602,0.1301,1526.651765771626,S1,observed,matched,76128533B21722277889516,matched,observed,interim_s1_only,100.0,False,ASCENDING,1387.3046,0.1432,pending,,198.6602,S1,fs1-3016a20fd3ad
E182::south%20salmara,E182,2024-0481-IND,2024-07-09,Assam,South Salmara,55.8512,0.0777,719.1856651342704,S1,observed,matched,76128533B20298037622173,matched,observed,interim_s1_only,20.9,False,ASCENDING,473.1623,0.118,pending,,55.8512,S1,fs1-3016a20fd3ad
E183::auraiya,E183,2024-0481-IND,2024-07-09,Uttar Pradesh,Auraiya,275.6296,0.1263,2182.3976584986426,S1,observed,matched,70258.0,matched,observed,interim_s1_only,41.6,False,BOTH,1939.8871,0.1421,pending,,275.6296,S1,fs1-3016a20fd3ad
E183::ayodhya,E183,2024-0481-IND,2024-07-09,Uttar Pradesh,Ayodhya,205.2326,0.0767,2675.8001543878418,S1,observed,matched,76128533B60320291189162,matched,observed,interim_s1_only,27.4,False,BOTH,2541.1827,0.0808,pending,,205.2326,S1,fs1-3016a20fd3ad
E183::ballia,E183,2024-0481-IND,2024-07-09,Uttar Pradesh,Ballia,186.387,0.0618,3013.8054759791835,S1,observed,matched,17894.0,matched,observed,interim_s1_only,38.8,False,BOTH,2760.4153,0.0675,pending,,186.387,S1,fs1-3016a20fd3ad
E183::balrampur,E183,2024-0481-IND,2024-07-09,Uttar Pradesh,Balrampur,546.887,0.1618,3379.881475532829,S1,observed,matched,70261.0,matched,observed,interim_s1_only,68.5,False,BOTH,3049.8684,0.1793,pending,,546.887,S1,fs1-3016a20fd3ad
E183::barabanki,E183,2024-0481-IND,2024-07-09,Uttar Pradesh,Barabanki,674.4428,0.1519,4440.0005417469865,S1,observed,matched,17896.0,matched,observed,interim_s1_only,19.9,False,BOTH,4261.6796,0.1583,pending,,674.4428,S1,fs1-3016a20fd3ad
E183::budaun,E183,2024-0481-IND,2024-07-09,Uttar Pradesh,Budaun,540.5397,0.1274,4242.29880763651,S1,observed,matched,76128533B84679668760735,matched,observed,interim_s1_only,22.9,False,BOTH,4128.2792,0.1309,pending,,540.5397,S1,fs1-3016a20fd3ad
E183::chandauli,E183,2024-0481-IND,2024-07-09,Uttar Pradesh,Chandauli,428.7448,0.1687,2540.7391966848068,S1,observed,matched,70262.0,matched,observed,interim_s1_only,30.6,False,BOTH,2234.5406,0.1919,pending,,428.7448,S1,fs1-3016a20fd3ad
E183::deoria,E183,2024-0481-IND,2024-07-09,Uttar Pradesh,Deoria,347.5169,0.1357,2561.4288968732094,S1,observed,matched,17904.0,matched,observed,interim_s1_only,64.9,False,BOTH,2374.0823,0.1464,pending,,347.5169,S1,fs1-3016a20fd3ad
E183::gonda,E183,2024-0481-IND,2024-07-09,Uttar Pradesh,Gonda,352.6103,0.0878,4014.846082655345,S1,observed,matched,17913.0,matched,observed,interim_s1_only,33.1,False,BOTH,3851.7976,0.0915,pending,,352.6103,S1,fs1-3016a20fd3ad
E183::gorakhpur,E183,2024-0481-IND,2024-07-09,Uttar Pradesh,Gorakhpur,517.6526,0.1685,3072.188964505668,S1,observed,matched,17914.0,matched,observed,interim_s1_only,36.5,False,BOTH,2958.1684,0.175,pending,,517.6526,S1,fs1-3016a20fd3ad
E183::hardoi,E183,2024-0481-IND,2024-07-09,Uttar Pradesh,Hardoi,683.9657,0.1136,6020.112448537428,S1,observed,matched,17916.0,matched,observed,interim_s1_only,17.4,False,BOTH,5664.0933,0.1208,pending,,683.9657,S1,fs1-3016a20fd3ad
E183::hathras,E183,2024-0481-IND,2024-07-09,Uttar Pradesh,Hathras,300.4987,0.1851,1623.4987994509945,S1,observed,matched,70266.0,matched,observed,interim_s1_only,9.0,False,BOTH,1228.3242,0.2446,pending,,300.4987,S1,fs1-3016a20fd3ad
E183::kushinagar,E183,2024-0481-IND,2024-07-09,Uttar Pradesh,Kushinagar,264.9631,0.0916,2893.16087554316,S1,observed,matched,70271.0,matched,observed,interim_s1_only,65.9,False,BOTH,2844.4186,0.0932,pending,,264.9631,S1,fs1-3016a20fd3ad
E183::lakhimpur%20kheri,E183,2024-0481-IND,2024-07-09,Uttar Pradesh,Lakhimpur Kheri,634.8742,0.0824,7708.742992388735,S1,observed,matched,17921.0,matched,observed,interim_s1_only,17.6,False,BOTH,7230.8731,0.0878,pending,,634.8742,S1,fs1-3016a20fd3ad
E183::maharajganj,E183,2024-0481-IND,2024-07-09,Uttar Pradesh,Maharajganj,673.6541,0.2107,3197.0231063739748,S1,observed,matched,70272.0,matched,observed,interim_s1_only,65.2,False,BOTH,3045.7182,0.2212,pending,,673.6541,S1,fs1-3016a20fd3ad
E183::mainpuri,E183,2024-0481-IND,2024-07-09,Uttar Pradesh,Mainpuri,340.3764,0.1235,2755.0367810593875,S1,observed,matched,17924.0,matched,observed,interim_s1_only,20.0,False,BOTH,2645.0548,0.1287,pending,,340.3764,S1,fs1-3016a20fd3ad
E183::pilibhit,E183,2024-0481-IND,2024-07-09,Uttar Pradesh,Pilibhit,378.8741,0.1054,3594.1579683602813,S1,observed,matched,17931.0,matched,observed,interim_s1_only,5.3,False,BOTH,3379.1475,0.1121,pending,,378.8741,S1,fs1-3016a20fd3ad
E183::pratapgarh,E183,2024-0481-IND,2024-07-09,Uttar Pradesh,Pratapgarh,116.618,0.0313,3722.845628160076,S1,observed,matched,17933.0,matched,observed,interim_s1_only,30.2,True,BOTH,3374.4766,0.0346,pending,,116.618,S1,fs1-3016a20fd3ad
E183::prayagraj,E183,2024-0481-IND,2024-07-09,Uttar Pradesh,Prayagraj,174.0733,0.0318,5474.7102581208,S1,observed,matched,76128533B51368558457506,matched,observed,interim_s1_only,47.8,True,BOTH,5053.1415,0.0344,pending,,174.0733,S1,fs1-3016a20fd3ad
E183::shahjahanpur,E183,2024-0481-IND,2024-07-09,Uttar Pradesh,Shahjahanpur,609.9426,0.1309,4659.039376462991,S1,observed,matched,17937.0,matched,observed,interim_s1_only,11.9,False,BOTH,4562.9956,0.1337,pending,,609.9426,S1,fs1-3016a20fd3ad
E183::shrawasti,E183,2024-0481-IND,2024-07-09,Uttar Pradesh,Shrawasti,395.7905,0.203,1950.0124338088456,S1,observed,matched,76128533B34832354589031,matched,observed,interim_s1_only,52.8,False,BOTH,1867.7991,0.2119,pending,,395.7905,S1,fs1-3016a20fd3ad
E183::siddharthnagar,E183,2024-0481-IND,2024-07-09,Uttar Pradesh,Siddharthnagar,1090.3527,0.3122,3492.6137371813147,S1,observed,matched,70278.0,matched,observed,interim_s1_only,81.9,False,BOTH,3290.957,0.3313,pending,,1090.3527,S1,fs1-3016a20fd3ad
E183::sultanpur,E183,2024-0481-IND,2024-07-09,Uttar Pradesh,Sultanpur,142.6291,0.0322,4427.494295932419,S1,observed,matched,17939.0,matched,observed,interim_s1_only,23.9,True,BOTH,4109.2232,0.0347,pending,,142.6291,S1,fs1-3016a20fd3ad
E183::unnao,E183,2024-0481-IND,2024-07-09,Uttar Pradesh,Unnao,716.3616,0.1555,4606.848065112721,S1,observed,matched,17941.0,matched,observed,interim_s1_only,43.4,False,BOTH,4416.467,0.1622,pending,,716.3616,S1,fs1-3016a20fd3ad
E183::varanasi,E183,2024-0481-IND,2024-07-09,Uttar Pradesh,Varanasi,53.409,0.0344,1554.288127138641,S1,observed,matched,17943.0,matched,observed,interim_s1_only,86.1,True,BOTH,1499.8488,0.0356,pending,,53.409,S1,fs1-3016a20fd3ad
E184::kullu,E184,2024-0561-IND,2024-07-31,Himachal Pradesh,Kullu,7.5766,0.0014,5505.982355912866,S1,observed,matched,17671.0,matched,observed,interim_s1_only,80.4,True,BOTH,113.1084,0.067,pending,,7.5766,S1,fs1-3016a20fd3ad
E184::mandi,E184,2024-0561-IND,2024-07-31,Himachal Pradesh,Mandi,1.0249,0.0003,3951.2717684747336,S1,observed,matched,17673.0,matched,observed,interim_s1_only,78.6,True,ASCENDING,180.7402,0.0057,pending,,1.0249,S1,fs1-3016a20fd3ad
E184::shimla,E184,2024-0561-IND,2024-07-31,Himachal Pradesh,Shimla,1.5293,0.0003,5136.6062379686,S1,observed,matched,17674.0,matched,observed,interim_s1_only,85.7,True,BOTH,39.2503,0.039,pending,,1.5293,S1,fs1-3016a20fd3ad
E185::dhalai,E185,2024-0624-IND,2024-08-19,Tripura,Dhalai,12.6619,0.0058,2201.079367693781,S1,observed,matched,70256.0,matched,observed,interim_s1_only,69.6,True,BOTH,642.5375,0.0197,pending,,12.6619,S1,fs1-3016a20fd3ad
E185::gomati,E185,2024-0624-IND,2024-08-19,Tripura,Gomati,71.8679,0.0444,1617.9532415826357,S1,observed,matched,76128533B94126463611805,matched,observed,interim_s1_only,93.7,False,BOTH,610.8811,0.1176,pending,,71.8679,S1,fs1-3016a20fd3ad
E185::khowai,E185,2024-0624-IND,2024-08-19,Tripura,Khowai,4.2052,0.004,1046.189742159586,S1,observed,matched,76128533B67044589012853,matched,observed,interim_s1_only,100.0,True,BOTH,465.6732,0.009,pending,,4.2052,S1,fs1-3016a20fd3ad
E185::north%20tripura,E185,2024-0624-IND,2024-08-19,Tripura,North Tripura,9.7329,0.0046,2109.5271791468954,S1,observed,matched,17885.0,matched,observed,interim_s1_only,51.4,True,BOTH,703.6525,0.0138,pending,,9.7329,S1,fs1-3016a20fd3ad
E185::sepahijala,E185,2024-0624-IND,2024-08-19,Tripura,Sepahijala,77.138,0.072,1071.1594978769108,S1,observed,matched,76128533B43965372582859,matched,observed,interim_s1_only,100.0,False,BOTH,589.2958,0.1309,pending,,77.138,S1,fs1-3016a20fd3ad
E185::south%20tripura,E185,2024-0624-IND,2024-08-19,Tripura,South Tripura,93.6975,0.0291,3224.504208632636,S1,observed,matched,17886.0,matched,observed,interim_s1_only,92.5,True,BOTH,1349.3356,0.0694,pending,,93.6975,S1,fs1-3016a20fd3ad
E185::unakoti,E185,2024-0624-IND,2024-08-19,Tripura,Unakoti,7.7144,0.0117,657.9288906587705,S1,observed,matched,76128533B4720703924950,matched,observed,interim_s1_only,57.2,True,BOTH,280.4761,0.0275,pending,,7.7144,S1,fs1-3016a20fd3ad
E185::west%20tripura,E185,2024-0624-IND,2024-08-19,Tripura,West Tripura,76.3513,0.0251,3039.951701839773,S1,observed,matched,17887.0,matched,observed,interim_s1_only,100.0,True,BOTH,1614.0109,0.0473,pending,,76.3513,S1,fs1-3016a20fd3ad
E186::ahmedabad,E186,2024-0647-IND,2024-08-26,Gujarat,Ahmedabad,1728.9404,0.2378,7272.000354411259,S1,observed,matched,76128533B93113981386565,matched,observed,interim_s1_only,34.4,False,DESCENDING,6623.7034,0.261,pending,,1728.9404,S1,fs1-3016a20fd3ad
E186::amreli,E186,2024-0647-IND,2024-08-26,Gujarat,Amreli,26.133,0.0036,7335.055339616136,S1,observed,matched,17636.0,matched,observed,interim_s1_only,59.9,True,DESCENDING,6520.1448,0.004,pending,,26.133,S1,fs1-3016a20fd3ad
E186::anand,E186,2024-0647-IND,2024-08-26,Gujarat,Anand,338.4077,0.1249,2708.431476288587,S1,observed,matched,70124.0,matched,observed,interim_s1_only,46.0,False,DESCENDING,2518.5538,0.1344,pending,,338.4077,S1,fs1-3016a20fd3ad
E186::aravalli,E186,2024-0647-IND,2024-08-26,Gujarat,Aravalli,43.9633,0.0134,3271.526707635578,S1,observed,matched,76128533B62153454383166,matched,observed,interim_s1_only,94.1,True,BOTH,2703.6543,0.0163,pending,,43.9633,S1,fs1-3016a20fd3ad
E186::botad,E186,2024-0647-IND,2024-08-26,Gujarat,Botad,172.2312,0.0654,2635.4766256069506,S1,observed,matched,76128533B48885555323596,matched,observed,interim_s1_only,38.4,False,DESCENDING,2560.9719,0.0673,pending,,172.2312,S1,fs1-3016a20fd3ad
E186::dahod,E186,2024-0647-IND,2024-08-26,Gujarat,Dahod,39.4554,0.0075,5236.527197799419,S1,observed,matched,70125.0,matched,observed,interim_s1_only,61.6,True,DESCENDING,3781.29,0.0104,pending,,39.4554,S1,fs1-3016a20fd3ad
E186::devbhumi%20dwarka,E186,2024-0647-IND,2024-08-26,Gujarat,Devbhumi Dwarka,45.8783,0.0106,4320.429272751359,S1,observed,matched,76128533B74381554567803,matched,observed,interim_s1_only,65.9,False,DESCENDING,3892.1695,0.0118,pending,,45.8783,S1,fs1-3016a20fd3ad
